city_row_id,name,country,lat,lon,population,pga,wtd,tws_cm_yr,reversal,dP,dP_lo,dP_hi,p_two,ci_excl0,fdr_sig,pga_475_g,vs30,precip,dw_km,is_material_hotspot,ghsl_uc_id,ghsl_uc_name,ghsl_country_name,ghsl_area_km2,ghsl_pop_2025,ghsl_match_method,distance_to_ghsl_centroid_km,ghsl_matched,n_geonames_points,matched_city_names,population_weighted_dP,n_material_point_hotspots
0,Yokohama,JP,35.43333,139.65,3777491,0.6621291,2.6398107881285,1.5877,False,0.0131823600667306,0.0052217653273863,0.0218943302879452,0.0,True,True,0.6621291,246.6999969482422,1671.0,1.834036104265288,True,5929.0,Tokyo,Japan,5165.0,33155906.87,within_polygon,0.0,True,6,Tokyo; Yokohama; Kawasaki; Saitama; Chiba; Setagaya,0.0071795281841409,1
1,Bhayandar,IN,19.30157,72.85107,809378,0.1212539,2.9297322041657594,1.4173,False,0.0117697302764608,0.0038161602561318,0.0205713226468663,0.0,True,True,0.1212539,243.01022338867188,2495.0,2.301836643909409,True,7599.0,Mumbai,India,738.0,20453270.03,within_polygon,0.0,True,5,Mumbai; Navi Mumbai; Thāne; Bhiwandi; Bhayandar,0.009026036785906,2
2,Mumbai,IN,19.07283,72.88261,12691836,0.120297400125448,1.8768596932936816,1.4173,False,0.0108165938122896,0.0035724974761384,0.0143549539997001,0.0,True,True,0.120297400125448,232.39059448242188,2274.0,4.7052142468930125,True,7599.0,Mumbai,India,738.0,20453270.03,within_polygon,0.0,True,5,Mumbai; Navi Mumbai; Thāne; Bhiwandi; Bhayandar,0.009026036785906,2
441,Delhi,IN,28.65195,77.23149,11034555,0.2294909887507435,15.228503852903032,-2.3689,False,-0.0113766608006131,-0.0215404015330639,-0.0021241040234326,0.0175,True,True,0.2294909887507435,298.2158508300781,734.0,1.5667268818351607,True,7963.0,New Delhi,India,2139.0,31422507.92,within_polygon,0.0,True,6,Delhi; Faridabad; Najafgarh; Ghāziābād; Gurugram; Rohini,-0.0086408556075719,1
442,Lahore,PK,31.558,74.35071,13004135,0.177375700015881,8.545052262150023,-4.3053,False,-0.0140276495434888,-0.0226527665302359,-0.0058761489671956,0.0,True,True,0.177375700015881,233.4724578857422,537.0,6.46833835525657,True,7794.0,Lahore,Pakistan,898.0,14305060.03,within_polygon,0.0,True,1,Lahore,-0.0140276495434888,1
443,Ludhiana,IN,30.91204,75.85379,1618879,0.2378727929457269,10.421911955443704,-7.7419,False,-0.0153533212038833,-0.0237705878345954,-0.0066860327121801,0.0,True,True,0.2378727929457269,233.46356201171875,710.0,9.737568862437088,True,6229.0,Ludhiana,India,226.0,2323217.464,within_polygon,0.0,True,1,Ludhiana,-0.0153533212038833,1
