name,country,lat,lon,population,elev_m,pga_475_g,seismic,vs30,precip,wtd,dw_km,pgv,full_dTWS_cm,recent_dTWS_cm,full_trend_cm_yr,recent_trend_cm_yr,full_p,recent_p,reversal,dist_lake_km,gw_clean,P0_full,dP_full,wtdnew_full,dLSE_full,P0_recent,dP_recent,wtdnew_recent,dLSE_recent
Neijiang,CN,29.58354,105.06216,1251095,349,0.2026418999999999,True,394.89263916015625,1079.0,41.30617227435727,2.451926539738705,20.26418999999999,14.67,9.02,0.6695,0.9115,0.0,0.00044,False,2434.159449902478,True,0.0494244737783714,0.0023462852465578263,39.839172274357274,0.002661879818294216,0.0494244737783714,0.0014304218243648553,40.40417227435727,0.001609923832434107
Santiago de los Caballeros,DO,19.45036,-70.69085,1200000,209,0.5522715806493135,True,349.0228271484375,1182.0,18.020904859998492,1.893056959046609,55.22715806493135,5.86,2.68,0.2676,0.2709,0.0,0.01864,False,1304.1357190799145,True,0.191695307122232,0.003041832239585762,17.434904859998493,0.035657814591778414,0.191695307122232,0.0013866258689778643,17.75290485999849,0.016053256688891238
Port-au-Prince,HT,18.54349,-72.33881,1234742,27,0.412546161369622,True,422.4088745117188,1195.0,10.833905546654478,0.8166687863346503,41.254616136962206,5.71,2.64,0.2605,0.2663,0.0,0.00544,False,1249.4878732330099,True,0.19231560023574856,0.0029707879188720088,10.262905546654478,0.0351311812250642,0.19231560023574856,0.0013692346675861222,10.569905546654478,0.0159979782390256
Hyderabad,PK,25.39689,68.37718,1921275,14,0.1405366,True,322.2336120605469,158.0,9.781033035782457,5.298445403991156,14.05366,-1.42,6.77,-0.0649,0.6834,0.19882,0.0017,True,2015.5041562029828,True,0.06169798016563883,-0.0002731783014799233,9.923033035782456,-0.0003745719271294329,0.06169798016563883,0.0013180763977805807,9.104033035782457,0.0018322821923223154
Nay Pyi Taw,MM,19.745,96.12972,925000,122,0.7756317,True,259.0514831542969,1169.0,0.7476920729381504,11.665951490205869,77.56317,-5.35,4.35,-0.2442,0.4398,0.16588,0.45873,True,3037.711973420837,True,0.10038068718648242,-0.0015974032926087262,1.2826920729381504,-0.004185393053534464,0.10038068718648242,0.0013156976099069073,0.3126920729381505,0.003532625272816614
Zhengzhou,CN,34.75778,113.64861,4253913,104,0.0933468099999583,True,200.2095489501953,613.0,1.831082627603621,16.15501701056385,9.33468099999583,-23.2,15.11,-1.0587,1.526,0.0,0.00087,True,1985.6489327045508,True,0.02496938609247963,-0.0018134157377097358,4.151082627603621,-0.0012949869458156182,0.02496938609247963,0.0012547217865291303,0.3200826276036213,0.0009204313499388689
Anyang,CN,36.096,114.38278,1146839,70,0.0894178111152896,True,245.30303955078125,547.0,5.004959182116465,16.82503865070662,8.94178111152896,-53.93,27.38,-2.4606,2.7657,0.0,0.0,True,1862.9397995040897,True,0.012770191200503446,-0.0020767757599947333,10.397959182116466,-0.001193947140935979,0.012770191200503446,0.0012020239860798913,2.266959182116466,0.000711277085825815
Fukuoka,JP,33.6,130.41667,1612392,3,0.2703739154132848,True,194.5,1708.0,0.1373311970702957,2.396636241031313,27.03739154132848,3.79,4.03,0.173,0.407,2e-05,0.00537,False,2773.9099274775217,True,0.5548847109336004,0.0011292210388418322,0.0,0.13240625725581268,0.5548847109336004,0.0011292210388418322,0.0,0.13240625725581268
Panzhihua,CN,26.58509,101.71276,787177,1101,0.1657901999999992,True,576.024169921875,796.0,5.020218204013133,0.4427418883550131,16.579019999999918,3.74,3.95,0.1709,0.3991,0.01689,0.1358,False,2766.456660621837,True,0.09280873696784285,0.0010539158369730628,4.646218204013134,0.0024855645597275655,0.09280873696784285,0.0011134099135017561,4.625218204013134,0.002627198986975249
Quezon City,PH,14.6488,121.0509,3084270,49,0.3776324,True,280.5470886230469,2273.0,6.759746700236519,11.550313649240405,37.76324,6.65,3.33,0.3033,0.3367,0.0,0.04485,False,4338.03326064767,True,0.10287323448927357,0.0020617705746247827,6.094746700236519,0.005808432425592064,0.10287323448927357,0.0010279143562108017,6.426746700236519,0.0028707793777586754
Bandar Lampung,ID,-5.42917,105.26111,1166066,95,0.2649017,True,439.3459167480469,2236.0,20.38605325398646,2.6500488079175253,26.490170000000003,4.84,2.49,0.2209,0.2514,0.00061,0.27942,False,4164.634388621458,True,0.14306230594577038,0.00198728542047652,19.90205325398646,0.01083291692398164,0.14306230594577038,0.001019536562571588,20.137053253986462,0.0055143113304021996
Yangjiang,CN,21.85563,111.96272,1292987,15,0.1137957653696654,True,314.6648864746094,2205.0,1.0986495765621953,1.542818629129887,11.37957653696654,6.25,1.29,0.2851,0.1299,0.0,0.52968,False,3351.2513587763087,True,0.35912111542239994,0.004803974270784772,0.4736495765621953,0.4060602042139143,0.35912111542239994,0.0009892659992292163,0.9696495765621953,0.08241931741082631
Chongqing,CN,29.56026,106.55771,7457599,289,0.1132862,True,432.7224426269531,1147.0,42.42008087281607,0.3210616400895512,11.32862,17.74,5.79,0.8095,0.585,0.0,0.03524,False,2441.0503763423435,True,0.05270235090401166,0.0030284096866638258,40.64608087281607,0.003658164499521138,0.05270235090401166,0.0009709287614518142,41.84108087281607,0.001152019083767969
Jakarta,ID,-6.21462,106.84513,8540121,16,0.2440006999996528,True,214.3814392089844,2145.0,1.464866102082908,12.46998739766137,24.40006999996528,5.22,2.47,0.2383,0.2499,0.0,0.12402,False,3974.901915753875,True,0.1326802771040632,0.0020131269918345074,0.942866102082908,0.009277540766589043,0.1326802771040632,0.0009493763697186186,1.2178661020829078,0.004337335178871138
Pasig City,PH,14.58691,121.0614,853050,63,0.3756936,True,235.3219757080078,2273.0,34.13443198290992,9.33741833388168,37.56936,6.65,3.33,0.3033,0.3367,0.0,0.04485,False,4344.974473879513,True,0.09217958183859007,0.0018699180435163137,33.469431982909924,0.004393712320569232,0.09217958183859007,0.0009321528509811938,33.801431982909925,0.0021729201159664535
Goyang-si,KR,37.65639,126.835,1061752,19,0.1293693534595363,True,446.4551086425781,1315.0,0.4425116350042231,6.414666309623628,12.936935345953628,-1.45,6.33,-0.066,0.6391,0.09208,0.0,True,2220.1069887937992,True,0.06492128634475759,-0.0002925063385982446,0.5875116350042231,-0.00042389409405239886,0.06492128634475759,0.0009003048747226322,0.0,0.001318168004099285
Tianshui,CN,34.57952,105.74238,1212791,1153,0.2934561000002377,True,528.0335083007812,611.0,1.3275349050126124,5.532523941838416,29.34561000002377,1.87,5.56,0.0851,0.562,0.01051,1e-05,False,1880.0852155599537,True,0.04998412828681383,0.0002965282983827672,1.1405349050126123,0.0003336891504754913,0.04998412828681383,0.0008865498871869007,0.7715349050126125,0.001002776863354135
Haiphong,VN,20.86481,106.68345,2625200,12,0.0714270100110461,True,600.0,1694.0,4.53192950331885,2.5877902915309345,7.1427010011046095,3.05,3.95,0.139,0.3986,0.06146,0.12084,False,3407.515014839996,True,0.07056996758035017,0.0006690757099588884,4.22692950331885,0.001077243631621691,0.07056996758035017,0.00086762432952181,4.13692950331885,0.0013993004957001537
Changwon,KR,35.22806,128.68111,1025702,27,0.2072810476453046,True,425.8367614746094,1396.0,1.6327153429465395,6.908779725169293,20.72810476453046,-2.33,3.72,-0.1065,0.376,0.02335,0.02543,True,2536.594167332857,True,0.07470001369052473,-0.0005345280108469269,1.8657153429465396,-0.0009142101652216128,0.07470001369052473,0.0008607537691692063,1.2607153429465394,0.0014898344376658018
Bujumbura,BI,-3.38193,29.36142,769317,807,0.2002549999330951,True,383.5884399414063,1218.0,2.166781109330941,17.005984732151855,20.02549999330951,38.86,32.13,1.773,3.2449,0.0,0.0,False,3.1187941465647566,False,0.010816959400033488,0.000799930019383303,0.0,0.0004557067628425948,0.010816959400033488,0.000799930019383303,0.0,0.0004557067628425948
Kaohsiung,TW,22.61626,120.31333,2737660,9,0.3681412361152513,True,209.50657653808597,1990.0,1.1596856641489808,2.8664741308134767,36.814123611525126,5.02,0.95,0.2291,0.0956,0.0,0.41937,False,3465.0631479735143,True,0.550557823687945,0.0041328316827340394,0.6576856641489809,0.4892835305227372,0.550557823687945,0.0007826629665146356,1.0646856641489808,0.09317810785448088
Vadodara,IN,22.29941,73.20812,1822221,46,0.0722415566693286,True,230.3549652099609,891.0,8.30090791180288,16.9649676405298,7.224155666932861,7.77,16.2,0.3546,1.6367,0.01852,0.00288,False,2236.2303752290168,True,0.014051098119062844,0.00036299497025648643,7.523907911802881,0.00021807614343605924,0.014051098119062844,0.0007672779227115342,6.680907911802881,0.0004626032876905578
Langfang,CN,39.52079,116.71471,868066,19,0.1032498746941712,True,184.2429351806641,548.0,10.69657434958424,12.859938284997147,10.32498746941712,-10.67,5.65,-0.4868,0.5703,0.0,3e-05,True,1592.4126622555223,True,0.042075596599572475,-0.0014090158345194947,11.76357434958424,-0.0013616961574324307,0.042075596599572475,0.0007648903932365378,10.131574349584241,0.0007533112241572895
Caloocan,PH,14.64953,120.96788,1712945,6,0.3198267016083664,True,240.3080596923828,2258.0,0.091554131380235,2.699549179196848,31.98267016083664,7.54,4.17,0.3439,0.4215,0.0,0.01473,False,4335.666406469412,True,0.5268838785496096,0.0007599218058339519,0.0,0.09659365051014035,0.5268838785496096,0.0007599218058339519,0.0,0.09659365051014035
Hanoi,VN,21.0245,105.84117,8053663,10,0.08338389,True,273.5119934082031,1628.0,0.3662165255207696,1.9750752720214384,8.338389,3.0,1.06,0.1367,0.1071,0.10692,0.71788,False,3387.0100471533665,True,0.3120306007830926,0.002148545074470487,0.06621652552076962,0.1179240404420403,0.3120306007830926,0.0007582356568330839,0.2602165255207696,0.04131965844257035
Dongying,CN,37.46271,118.49165,998968,6,0.0850820200001394,True,203.51611328125,604.0,1.1596856641489808,17.180003744732034,8.50820200001394,-11.82,20.39,-0.5393,2.0596,0.0,0.0,True,1867.018418102612,True,0.01945046612587861,-0.0007366622274975095,2.3416856641489807,-0.00048198657239566234,0.01945046612587861,0.0007503506881893704,0.0,0.0004974005994511158
Taiyuan,CN,37.86944,112.56028,4303673,795,0.1791104881897064,True,256.29119873046875,412.0,0.1373311970702957,3.390299386532964,17.91104881897064,-38.57,6.36,-1.7597,0.6424,0.0,0.01801,True,1626.1859966266186,True,0.205668978830565,-0.020191770264494507,3.9943311970702955,-0.24598173592444117,0.205668978830565,0.0007481143005881596,0.0,0.010603089733778881
Incheon,KR,37.45646,126.70515,3015482,43,0.1299214000302797,True,387.766357421875,1259.0,21.896696421759373,7.101012323889473,12.992140003027968,-1.45,6.33,-0.066,0.6391,0.09208,0.0,True,2232.8289861973212,True,0.03621473038319386,-0.0001681533284634898,22.041696421759372,-0.00014831294292866337,0.03621473038319386,0.0007429572648600738,21.263696421759374,0.0006605313037769886
Zhenjiang,CN,32.21086,119.45508,950516,26,0.05357852,True,267.0880126953125,1005.0,9.048599984741031,2.524998885224889,5.357851999999999,0.59,1.57,0.027,0.1582,0.45705,0.31659,False,2432.831398439645,True,0.16358610088461223,0.00026899913925479413,8.989599984741032,0.002004694552808828,0.16358610088461223,0.0007165971046557973,8.891599984741031,0.005359199445468754
Giza,EG,30.00944,31.20861,4367343,19,0.2299891999999745,True,236.0592193603516,26.0,17.608911268787722,1.197937229773541,22.99891999999745,-2.54,1.36,-0.1159,0.1375,0.0,0.0398,True,1733.9670237898576,True,0.18996409512632562,-0.0012981168307906465,17.862911268787723,-0.014349342791522446,0.18996409512632562,0.0006978601645874216,17.472911268787723,0.007830972436345673
Ankang,CN,32.68,109.01722,870126,273,0.0616723443335407,True,509.4773864746094,914.0,23.49889372091252,2.1926193258491864,6.16723443335407,3.31,5.78,0.1512,0.5842,0.00193,0.00164,False,2117.7950155290705,True,0.03606887194532928,0.0003851881105910726,23.16789372091252,0.00034051696222950345,0.03606887194532928,0.0006752001743450878,22.92089372091252,0.0005984105654232227
Suwon,KR,37.29111,127.00889,1234582,58,0.1291057000001796,True,338.2337341308594,1315.0,2.655069810025225,12.496469967354347,12.91057000001796,-1.45,6.33,-0.066,0.6391,0.09208,0.0,True,2262.6480307249944,True,0.03051409643075647,-0.00014251809661505743,2.800069810025225,-0.00011380755788800018,0.03051409643075647,0.0006297860098032002,2.022069810025225,0.0005063263165922399
Chiba,JP,35.6,140.11667,979768,5,0.7891407000048927,True,260.20001220703125,1376.0,0.0762951094835102,3.375080387177573,78.91407000048926,8.23,10.2,0.3753,1.0304,0.0,0.0,False,3120.6867249487436,True,0.4113296161094694,0.0006153195528436073,0.0,0.07016641592358397,0.4113296161094694,0.0006153195528436073,0.0,0.07016641592358397
Pimpri-Chinchwad,IN,18.61867,73.80375,1727692,568,0.1354138,True,311.8620300292969,1138.0,5.645838101777713,19.612134255508877,13.54138,13.55,25.04,0.6182,2.5294,0.0,0.0,False,2635.15273145464,True,0.007076883636339587,0.0003242158358595709,4.290838101777712,0.00017218157009819476,0.007076883636339587,0.0006106625592601726,3.141838101777713,0.00032512719064155954
Cali,CO,3.43054,-76.5199,2392877,758,0.3503494944669512,True,270.05010986328125,1832.0,0.106813153276903,7.326531954680867,35.03494944669512,1.59,1.13,0.0725,0.1145,0.03178,0.36481,False,1245.699726133405,True,0.21977284906362302,0.0006105155087874903,0.0,0.01059233335395704,0.21977284906362302,0.0006105155087874903,0.0,0.01059233335395704
Barquisimeto,VE,10.0647,-69.35703,1240714,606,0.4172064835994755,True,279.1226806640625,964.0,19.62310215915164,17.463442359662942,41.720648359947546,1.27,15.56,0.0579,1.5713,0.51123,0.0,False,1688.0778111186503,True,0.011279064354055313,4.725988504879208e-05,19.49610215915164,2.696368893909118e-05,0.011279064354055313,0.000592707236014383,18.067102159151638,0.00033979480145375496
Tangerang,ID,-6.17806,106.63,1912679,18,0.2445076999837557,True,217.17312622070312,2285.0,0.7324330510414825,15.863102948470502,24.45076999837557,5.22,2.47,0.2383,0.2499,0.0,0.12402,False,3995.533601927149,True,0.07596824021472673,0.0012292370087660792,0.21043305104148258,0.0021811138776692968,0.07596824021472673,0.0005793953862026774,0.4854330510414825,0.001022353729607503
Mysuru,IN,12.29791,76.63925,920550,757,0.0643349354158487,True,454.8702697753906,723.0,3.189135576409569,13.861406656238096,6.43349354158487,3.16,21.88,0.1442,2.2097,0.2327,0.0,False,3320.1230955068672,True,0.007556444717322037,7.932442418565316e-05,2.873135576409569,4.2393247220433306e-05,0.007556444717322037,0.0005664797725936253,1.001135576409569,0.0003040486800345507
Bucheon-si,KR,37.49889,126.78306,850731,14,0.1299450930209851,True,455.4380493164063,1259.0,3.570611123827007,9.98754344425012,12.994509302098509,-1.45,6.33,-0.066,0.6391,0.09208,0.0,True,2232.4751247009435,True,0.027318310475398965,-0.00012801058759934897,3.715611123827007,-9.66716618692881e-05,0.027318310475398965,0.0005657246738699391,2.937611123827007,0.00042983268198084484
Tripoli,LY,32.88743,13.18733,1302947,15,0.0913415484777827,True,324.6783447265625,331.0,13.488975356679646,3.204420033548859,9.13415484777827,-2.85,2.35,-0.1302,0.2372,1e-05,0.01486,True,2187.480211517716,True,0.07727016650633332,-0.0006739588637304367,13.773975356679646,-0.001203010055824863,0.07727016650633332,0.0005598031548912225,13.253975356679646,0.0010098217637700274
Beirut,LB,33.89332,35.50157,1916100,40,0.3636114465008213,True,455.3077697753906,939.0,19.30266269932099,1.7684668153955374,36.361144650082124,-5.21,1.8,-0.2378,0.1822,0.0,0.15528,True,1262.9701240821719,True,0.09647597559548854,-0.0015017587873730198,19.82366269932099,-0.0036874878871281658,0.09647597559548854,0.0005237524040718339,19.12266269932099,0.0013081484669836552
Yibin,CN,28.7593,104.63994,836340,323,0.2324686612517436,True,390.972900390625,1152.0,67.002365148394,3.38064258936918,23.24686612517436,12.54,7.78,0.572,0.7861,0.0,0.00174,False,2525.734745698328,True,0.019867774914031234,0.0008296733091249127,65.748365148394,0.0005544178282347323,0.019867774914031234,0.0005108215294008928,66.224365148394,0.00034039277828377956
Havana,CU,23.13302,-82.38304,2163824,41,0.0697232325262081,True,328.41571044921875,1315.0,4.592965590905635,2.7575855890063075,6.97232325262081,3.35,1.12,0.1528,0.1134,0.0,0.06215,False,427.35198319444123,True,0.15815498068066472,0.0014909355384186695,4.257965590905635,0.010298873907446549,0.15815498068066472,0.0004971996649107691,4.480965590905635,0.003407549612427563
Guwahati,IN,26.1844,91.7458,962334,59,0.5471443669493168,True,300.69305419921875,1713.0,11.734187838559592,5.507508815566938,54.71443669493168,-13.2,0.94,-0.6024,0.0952,0.00025,0.87079,True,2193.442362274042,True,0.1974719355127817,-0.006873495027558213,13.054187838559592,-0.0815938603925851,0.1974719355127817,0.000496533784906994,11.640187838559592,0.006224790755295695
Dhaka,BD,23.7104,90.40744,10356500,23,0.1949473000000002,True,267.74822998046875,2145.0,0.4882887006943406,1.8597388917786213,19.494730000000025,-11.85,0.6,-0.5407,0.0607,0.0109,0.93309,True,2369.042851291865,True,0.45836747505821357,-0.009779394479112191,1.6732887006943404,-1.2693006974438958,0.45836747505821357,0.0004960780318955527,0.4282887006943406,0.06495225021306794
San Jose,US,37.33939,-121.89496,997368,23,0.5581442998560356,True,272.7223205566406,403.0,1.2207217517357662,17.783360745851873,55.81442998560357,-17.5,8.97,-0.7984,0.9056,0.0,0.05754,True,880.093046621183,True,0.01649498840850174,-0.0009192291569792253,2.9707217517357662,-0.0005700574362497088,0.01649498840850174,0.0004916436905111135,0.3237217517357662,0.00030869740983852784
Kota,IN,25.18254,75.83907,1001694,267,0.0572934900065894,True,464.3928527832031,719.0,26.108186465247627,3.573697289176253,5.72934900065894,0.26,5.63,0.0121,0.5691,0.91881,0.18198,False,1890.8204537904783,True,0.026377928760844008,2.2244711622432245e-05,26.082186465247627,1.654605611953186e-05,0.026377928760844008,0.00048578533611177976,25.545186465247628,0.00036280865333748746
Jiaozuo,CN,35.23925,113.23914,865413,90,0.0894723600000021,True,353.5187683105469,576.0,4.974441138323073,17.785109917555534,8.94723600000021,-45.98,24.21,-2.0977,2.4451,0.0,1e-05,True,1924.0625301268867,True,0.005330301564095408,-0.0007532664581963036,9.572441138323072,-0.0003842156823091504,0.005330301564095408,0.00044493773735168,2.553441138323073,0.00022936128120520927
Taipei,TW,25.05306,121.52639,7871900,5,0.3369818386905979,True,121.80533599853516,3055.0,0.2288853284504739,12.4933029549212,33.69818386905979,5.29,0.5,0.2414,0.0507,0.0,0.66723,False,3247.6643235774823,True,0.46087376296387134,0.001894358063716961,0.0,0.24914888339068142,0.46087376296387134,0.0004137279708691932,0.17888532845047392,0.05436096469580676
Agra,IN,27.18333,78.01667,1430055,166,0.0807868441135139,True,415.8485412597656,794.0,16.983291371023142,0.851027348032077,8.078684411351391,-37.04,1.58,-1.6898,0.1594,0.0,0.7875,True,1666.249280654184,True,0.08484224954413953,-0.009099380468301652,20.687291371023143,-0.017216756808146286,0.08484224954413953,0.0004094096974728567,16.82529137102314,0.0008390901195991368
New Taipei City,TW,25.06199,121.45703,4004367,4,0.3321715041340599,True,189.5024871826172,2693.0,0.5188067444877333,8.201788204387995,33.21715041340599,5.29,0.5,0.2414,0.0507,0.0,0.66723,False,3244.348945797868,True,0.4174407368464747,0.004207206738659652,0.0,0.49577774449474354,0.4174407368464747,0.0004049568791275604,0.46880674448773335,0.047363062515289656
Linyi,CN,35.06306,118.34278,2743843,69,0.0818507500000001,True,224.00645446777344,796.0,0.5951018539711868,16.843507285824703,8.18507500000001,-11.02,8.03,-0.503,0.8114,0.0,0.00206,True,2100.9776901817413,True,0.019352023834308053,-0.0006842646246213793,1.6971018539711866,-0.0004471350143452485,0.019352023834308053,0.0003796795217104777,0.0,0.0002504326479873323
Bekasi,ID,-6.2349,106.9896,2564940,18,0.2359025999999658,True,233.7062225341797,2145.0,0.793469138628268,17.295904322981052,23.59025999999658,5.22,2.47,0.2383,0.2499,0.0,0.12402,False,3961.375939022316,True,0.04639034089157938,0.0007750681071895665,0.27146913862826805,0.0008228775139395086,0.04639034089157938,0.00036522484281577283,0.546469138628268,0.0003863734596566831
Pimpri,IN,18.62292,73.80696,1284606,571,0.1354138,True,440.5750732421875,1138.0,5.645838101777713,19.05087445115642,13.54138,13.55,25.04,0.6182,2.5294,0.0,0.0,False,2634.648492357834,True,0.004105784759444252,0.00018868851870346235,4.290838101777712,9.496997916779923e-05,0.004105784759444252,0.00035543906324885834,3.141838101777713,0.00017916221287546732
Pingdingshan,CN,33.73091,113.31554,979130,82,0.0720692848428089,True,246.779052734375,761.0,0.1525902189670205,8.930517090704994,7.20692848428089,-7.12,2.25,-0.325,0.2273,0.00012,0.40951,True,2087.3713933224967,True,0.0736118894928045,-0.001600577003296036,0.8645902189670205,-0.0026626571086456885,0.0736118894928045,0.00034725850295594385,0.0,0.0005873795133837234
Bhubaneswar,IN,20.27241,85.83385,885363,62,0.0658473024412692,True,377.0162048339844,1565.0,13.229571984435836,16.17039247653336,6.58473024412692,3.0,13.28,0.1367,1.3414,0.39822,0.01481,False,2556.3896485432524,True,0.007666398099450471,7.637517760764739e-05,12.929571984435835,4.089531740723851e-05,0.007666398099450471,0.00034385790892061275,11.901571984435837,0.0001845551661276562
Ulsan,KR,35.53722,129.31667,1098421,10,0.1786687466094599,True,401.5296936035156,1241.0,0.106813153276903,5.140750290729801,17.86687466094599,-2.61,1.45,-0.1189,0.1467,0.00028,0.21179,True,2537.7277355892734,True,0.10684515689414531,-0.0008265747773700399,0.36781315327690295,-0.002429115740426341,0.10684515689414531,0.0003399052354951526,0.0,0.0010086792580048243
Wenzhou,CN,27.99942,120.66682,2650000,10,0.0686242899999701,True,239.22329711914065,1528.0,0.0457770656901175,2.5667036269480707,6.86242899999701,6.73,2.57,0.3071,0.2598,0.0,0.03872,False,2910.813171161828,True,0.31783772575895614,0.00033060228889042476,0.0,0.019067792397384764,0.31783772575895614,0.00033060228889042476,0.0,0.019067792397384764
Natal,BR,-5.795,-35.20944,896708,32,0.0874660044554751,True,545.1959838867188,1439.0,26.214999618524477,3.385927282411228,8.74660044554751,1.09,3.01,0.0498,0.3037,0.00057,0.0,False,3447.715780280714,True,0.03387943781188277,0.00011900718153010081,26.105999618524475,0.00010102374441503525,0.03387943781188277,0.0003296160904295506,25.91399961852448,0.000280322695213317
Antipolo,PH,14.62578,121.12251,913712,23,0.3849308817020014,True,341.6148681640625,2273.0,0.3967345693141624,17.099947866912323,38.49308817020014,6.65,3.33,0.3033,0.3367,0.0,0.04485,False,4342.4893191289575,True,0.030323246181374098,0.0003908803154227189,0.0,0.00031255181169508733,0.030323246181374098,0.0003277588840639861,0.06373456931416238,0.00026193443985212533
Panjin,CN,41.121,122.0739,1166481,7,0.1240245000000066,True,181.6923828125,597.0,0.9460593575952316,22.182548288641573,12.40245000000066,-6.73,15.55,-0.3071,1.571,0.0,0.0,True,1675.428833218693,True,0.009941902165521575,-0.00021818645424444977,1.6190593575952317,-0.00012129921671839156,0.009941902165521575,0.0003149296385248114,0.0,0.0001759080929076562
Managua,NI,12.13282,-86.2504,973087,108,0.6997626999999993,True,394.2102355957031,1478.0,0.5951018539711868,17.885559097502387,69.97626999999993,-2.92,5.32,-0.1333,0.5376,0.19875,0.14674,True,38.12287727012986,True,0.015704353064535312,-0.00014959909267220524,0.8871018539711868,-9.211223486386977e-05,0.015704353064535312,0.00027620540192215687,0.06310185397118673,0.00017070578281772053
Ottawa,CA,45.41117,-75.69812,1017449,71,0.1030978999999999,True,348.5962219238281,922.0,13.519493400473038,3.602642792835557,10.309789999999987,7.38,1.01,0.3367,0.1017,0.0,0.64986,False,101.22043674634808,True,0.0879345788274279,0.0019910610255507583,12.781493400473039,0.00435872740160298,0.0879345788274279,0.00027011778635106787,13.418493400473038,0.0005827428262149686
Beijing,CN,39.9075,116.39723,18960744,49,0.1370146489373686,True,230.77230834960935,569.0,5.218585488670215,17.88414889483644,13.701464893736858,-10.67,5.65,-0.4868,0.5703,0.0,3e-05,True,1541.6965274632223,True,0.013375198859327296,-0.00046086222179891716,6.285585488670216,-0.00027161740124073686,0.013375198859327296,0.00025056855581759817,4.653585488670215,0.0001486050919232984
Xi’an,CN,34.25833,108.92861,9600000,416,0.1007263999999999,True,228.13194274902344,614.0,8.6366063935302,15.901550564097764,10.07263999999999,-0.75,4.47,-0.0341,0.4515,0.38691,0.00051,True,1942.9590144370436,True,0.01689264532886208,-4.142668610570763e-05,8.7116063935302,-2.607133559899555e-05,0.01689264532886208,0.0002489869743338806,8.189606393530202,0.0001570975806370542
Jepara,ID,-6.5924,110.671,1257912,5,0.1135043000000001,True,321.5424194335937,2618.0,0.0305180437934495,1.7422983269701109,11.35043000000001,6.85,4.78,0.3127,0.4829,0.0,0.01295,False,3634.4743868860173,True,0.40045710055596606,0.00024401756337893987,0.0,0.026400484644014455,0.40045710055596606,0.00024401756337893987,0.0,0.026400484644014455
Zigong,CN,29.34162,104.77689,1262064,306,0.209717,True,256.50396728515625,1159.0,0.9918364232852924,22.404711089733848,20.9717,14.67,9.02,0.6695,0.9115,0.0,0.00044,False,2460.953847628002,True,0.007921898341212144,0.00026383694732508983,0.0,0.00014214589024486024,0.007921898341212144,0.00023958503963622362,0.0898364232852924,0.00012905218979171462
Busan,KR,35.10168,129.03004,3285147,15,0.1661660969867312,True,608.4011840820312,1441.0,28.53437094682232,0.811974975748829,16.61660969867312,2.17,1.38,0.0989,0.139,0.00129,0.17813,False,2565.1029225323873,True,0.05245158558273667,0.000360303846984697,28.317370946822322,0.0004234041975533509,0.05245158558273667,0.00022886358788732492,28.39637094682232,0.00026863849882403923
Daegu,KR,35.87028,128.59111,2365523,45,0.212614409616326,True,323.8189697265625,1082.0,2.532997634851654,10.96860095030915,21.2614409616326,-2.61,1.45,-0.1189,0.1467,0.00028,0.21179,True,2471.510402477065,True,0.04668399793342554,-0.00038528244801902534,2.793997634851654,-0.00040701526238168945,0.04668399793342554,0.00021536144459487205,2.387997634851654,0.00022869910690576783
Bengaluru,IN,12.97194,77.59369,8495492,914,0.1020980081948443,True,469.5596618652344,812.0,4.119935912108076,20.129319068236917,10.20980081948443,2.49,26.09,0.1135,2.6353,0.40823,0.0,False,3245.124989517323,True,0.002341144117784493,1.9446752640938508e-05,3.870935912108076,9.473063341633448e-06,0.002341144117784493,0.00021195248550555205,1.510935912108076,0.00010342398966518146
Kingston,JM,17.99702,-76.79358,937700,65,0.3996163345675977,True,377.14495849609375,1321.0,0.0305180437934495,3.620369011699103,39.96163345675977,6.41,2.68,0.2924,0.2704,0.0,0.00089,False,1047.9778774784286,True,0.20161006925165487,0.00016362884800588673,0.0,0.0021755609336987503,0.20161006925165487,0.00016362884800588673,0.0,0.0021755609336987503
Medan,ID,3.58333,98.66667,2435252,26,0.1908047019318471,True,219.6578826904297,2430.0,0.1831082627604132,21.390082899961,19.08047019318471,10.17,12.32,0.4639,1.2442,0.0,0.0,False,4773.668603797838,True,0.02554056320828076,0.00015219602330251297,0.0,0.00011168387682070069,0.02554056320828076,0.00015219602330251297,0.0,0.00011168387682070069
South Tangerang,ID,-6.28862,106.71789,1404785,39,0.2550163,True,250.1710205078125,2225.0,1.2359807736324342,21.760221773268544,25.50163,5.22,2.47,0.2383,0.2499,0.0,0.12402,False,3980.144483186913,True,0.01770296815637054,0.0003048238315132429,0.7139807736324343,0.00019518451285284455,0.01770296815637054,0.00014359981998647922,0.9889807736324342,9.181935175387596e-05
Setagaya,JP,35.64188,139.64715,940071,44,0.6109242,True,249.1000061035156,1545.0,0.0305180437934495,10.097668151213991,61.09242,12.55,15.72,0.5728,1.5877,0.0,0.0,False,3089.392607458946,True,0.16134579775607094,0.00013755961943143213,0.0,0.0009886423150688994,0.16134579775607094,0.00013755961943143213,0.0,0.0009886423150688994
