name,country,direction,regional_setting,baseline_dP_sy010,dP_lo,dP_hi,sy_material_threshold,mc_pr_abs_delta_p_ge_0p01,mc_delta_p_05,mc_delta_p_50,mc_delta_p_95,gsfc_recent_dP,gsfc_recent_p,gsfc_statistical_sign_support_p05,gsfc_recent_material,gsfc_recent_near_material,ghsl_uc_name,n_material_point_hotspots,metro_cluster_50km,grace_scale_cluster_300km,baseline_materiality_wording
Yokohama,JP,increase,recharge-side validation,0.0131823600667306,0.0052217653273863,0.0218943302879452,0.1318685127152594,0.417,0.005221765327386396,0.008778357026450356,0.021894330287945296,0.0059249066615524,1.1814084862252692e-19,True,False,False,Tokyo,1,1,1,baseline S_y=0.10 CSR material; MC prior materiality probability reported separately
Bhayandar,IN,increase,western India candidate,0.0117697302764608,0.0038161602561318,0.0205713226468663,0.1176778486207835,0.345,0.0038161602561318482,0.007953549133409843,0.020571322646866355,0.0023539292265584,0.1769458241940963,False,False,False,Mumbai,2,2,2,baseline S_y=0.10 CSR material; MC prior materiality probability reported separately
Mumbai,IN,increase,western India candidate,0.0108165938122896,0.0035724974761384,0.0143549539997001,0.108111175298082,0.29675,0.003572497476138428,0.0072818280940553926,0.01435495399970016,0.0021535539321929,0.1769458241940963,False,False,False,Mumbai,2,2,2,baseline S_y=0.10 CSR material; MC prior materiality probability reported separately
Delhi,IN,decrease,Punjab depletion,-0.0113766608006131,-0.0215404015330639,-0.0021241040234326,0.1141271152208327,0.3335,-0.021540401533063934,-0.007616849816350024,-0.0021241040234326438,-0.0229002608193464,2.9045129187441e-19,True,True,False,New Delhi,1,283,2,baseline S_y=0.10 CSR material; MC prior materiality probability reported separately
Lahore,PK,decrease,Punjab depletion,-0.0140276495434888,-0.0226527665302359,-0.0058761489671956,0.1426076055697791,0.466,-0.022652766530235922,-0.00958614375783453,-0.005876148967195607,-0.009193039381494,4.913289977426519e-16,True,False,True,Lahore,1,350,2,baseline S_y=0.10 CSR material; MC prior materiality probability reported separately
Ludhiana,IN,decrease,Punjab depletion,-0.0153533212038833,-0.0237705878345954,-0.0066860327121801,0.1599491208561837,0.549,-0.023770587834595416,-0.010612099990682512,-0.006686032712180156,-0.0095560410724474,3.309411039015421e-24,True,False,True,Ludhiana,1,351,2,baseline S_y=0.10 CSR material; MC prior materiality probability reported separately
