event_key,event_title,sample_role,label,control_design,source_feature_count,static_p,lon,lat,csr_pre_event_anomaly_cm,csr_pre_event_mean_cm,csr_recent_baseline_cm,csr_pre_month_count,csr_baseline_month_count,dynamic_p_sy010,delta_p_dynamic_minus_static
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.08732248842716217,139.4144082800001,36.18733347000003,0.6980777531862259,0.31979580223560333,-0.37828195095062256,3,20,0.08750793043093812,0.00018544200377594577
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.30988234281539917,139.66790828000006,36.183333470000036,0.6980777531862259,0.31979580223560333,-0.37828195095062256,3,20,0.31037969013695654,0.0004973473215573732
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.11412818729877472,139.54990828000007,36.17233347000004,0.6980777531862259,0.31979580223560333,-0.37828195095062256,3,20,0.11436342199232476,0.00023523469355003768
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.03652745857834816,139.56640828000008,36.15383347000005,0.6980777531862259,0.31979580223560333,-0.37828195095062256,3,20,0.036609356860103234,8.189828175507452e-05
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.033342406153678894,139.54690828000003,36.151333470000054,0.6980777531862259,0.31979580223560333,-0.37828195095062256,3,20,0.033417410911794475,7.500475811558077e-05
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.0651867464184761,139.65140828000006,36.14133347000006,0.6980777531862259,0.31979580223560333,-0.37828195095062256,3,20,0.0653285447739724,0.0001417983554962976
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.29497188329696655,139.99390828000003,36.38783347000006,0.6980777531862259,0.31979580223560333,-0.37828195095062256,3,20,0.29545554525692613,0.0004836619599595804
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.09938180446624756,140.02090828000007,36.38533347000006,0.057553038001060486,0.5237058252096176,0.46615278720855713,3,20,0.09939895957305665,1.7155106809094156e-05
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.22283171117305756,139.91940828000008,36.376833470000065,0.6980777531862259,0.31979580223560333,-0.37828195095062256,3,20,0.22323453932216608,0.00040282814910852505
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.30393362045288086,140.0104082800001,36.35833347000005,0.057553038001060486,0.5237058252096176,0.46615278720855713,3,20,0.30397416740423205,4.054695135119468e-05
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.23859582841396332,139.98290828000006,36.34583347000003,0.6980777531862259,0.31979580223560333,-0.37828195095062256,3,20,0.23901838990599977,0.0004225614920364551
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.3235062062740326,139.99790828000005,36.33183347000005,0.6980777531862259,0.31979580223560333,-0.37828195095062256,3,20,0.32401515318976115,0.0005089469157285587
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.1947423666715622,139.9719082800001,36.30933347000004,0.6980777531862259,0.31979580223560333,-0.37828195095062256,3,20,0.19510716380334425,0.0003647971317820575
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.312964528799057,139.90790828000002,36.27133347000006,0.6980777531862259,0.31979580223560333,-0.37828195095062256,3,20,0.3134645759739903,0.0005000471749332935
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.13850751519203186,139.8734082800001,36.269833470000066,0.6980777531862259,0.31979580223560333,-0.37828195095062256,3,20,0.1387851268941848,0.0002776117021529301
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.2517845928668976,139.8899082800001,36.26233347000007,0.6980777531862259,0.31979580223560333,-0.37828195095062256,3,20,0.2522227746261614,0.00043818175926380043
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.12888453900814056,140.06140828000008,36.25733347000005,0.057553038001060486,0.5237058252096176,0.46615278720855713,3,20,0.12890605790084356,2.151889270299301e-05
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.2997930943965912,139.90490828000003,36.247833470000074,0.6980777531862259,0.31979580223560333,-0.37828195095062256,3,20,0.3002812946697949,0.0004882002732037316
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.055478133261203766,139.98990828000007,36.24633347000005,0.6980777531862259,0.31979580223560333,-0.37828195095062256,3,20,0.05560006891058878,0.00012193564938501461
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.02331910841166973,140.04040828000007,36.236333470000034,0.057553038001060486,0.5237058252096176,0.46615278720855713,3,20,0.023323473738808897,4.365327139165681e-06
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.30964431166648865,139.91690828000003,36.236333470000034,0.6980777531862259,0.31979580223560333,-0.37828195095062256,3,20,0.31014144864410287,0.0004971369776142209
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.17657192051410675,139.90340828000006,36.197333470000046,0.6980777531862259,0.31979580223560333,-0.37828195095062256,3,20,0.17691015804243146,0.00033823752832470855
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.18767723441123962,139.8564082800001,36.17883347000006,0.6980777531862259,0.31979580223560333,-0.37828195095062256,3,20,0.18803188728117828,0.00035465286993865974
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.19298183917999268,139.99890828000002,36.175333470000055,0.6980777531862259,0.31979580223560333,-0.37828195095062256,3,20,0.1933441302661749,0.00036229108618221484
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.26137644052505493,139.70440828000005,36.163333470000055,0.6980777531862259,0.31979580223560333,-0.37828195095062256,3,20,0.2618254736736842,0.00044903314862926313
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.2977158725261688,139.95840828000001,36.15633347000005,0.6980777531862259,0.31979580223560333,-0.37828195095062256,3,20,0.2982021307328509,0.00048625820668207753
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.33331674337387085,139.96140828000006,36.139333470000054,0.6980777531862259,0.31979580223560333,-0.37828195095062256,3,20,0.3338335080545809,0.0005167646807100468
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.21675382554531097,140.0049082800001,36.14033347000003,0.057553038001060486,0.5237058252096176,0.46615278720855713,3,20,0.21678636431404064,3.253876872966188e-05
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.17242971062660217,139.7289082800001,36.122833470000074,0.6980777531862259,0.31979580223560333,-0.37828195095062256,3,20,0.1727616781921705,0.00033196756556833074
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.1927710473537445,139.9549082800001,36.117333470000034,0.6980777531862259,0.31979580223560333,-0.37828195095062256,3,20,0.19313303741755364,0.0003619900638091311
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.26370325684547424,139.78590828000006,36.092833470000045,0.6980777531862259,0.31979580223560333,-0.37828195095062256,3,20,0.2641548577780432,0.00045160093256896294
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.1068948432803154,139.73790828000006,36.10433347000003,0.6980777531862259,0.31979580223560333,-0.37828195095062256,3,20,0.10711697175393559,0.00022212847362018673
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.11651898175477982,139.92290828000006,36.10233347000005,0.6980777531862259,0.31979580223560333,-0.37828195095062256,3,20,0.11675849473757728,0.0002395129827974657
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.06616572290658951,139.7149082800001,36.096833470000036,0.6980777531862259,0.31979580223560333,-0.37828195095062256,3,20,0.06630949973901015,0.00014377683242064454
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.20544826984405518,140.00790828000004,36.09333347000006,0.057553038001060486,0.5237058252096176,0.46615278720855713,3,20,0.20547955668170484,3.1286837649663335e-05
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.05023013427853584,139.74690828000007,36.08933347000004,0.6980777531862259,0.31979580223560333,-0.37828195095062256,3,20,0.05034115009781858,0.0001110158192827379
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.2852171063423157,140.00640828000002,36.07783347000006,0.057553038001060486,0.5237058252096176,0.46615278720855713,3,20,0.2852561796414931,3.907329917740565e-05
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.2642822861671448,140.00940828000006,36.05683347000004,0.057553038001060486,0.5237058252096176,0.46615278720855713,3,20,0.2643195520464545,3.7265879309744676e-05
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.22597086429595947,139.96090828000007,36.03933347000003,0.6980777531862259,0.31979580223560333,-0.37828195095062256,3,20,0.2263777143031722,0.0004068500072127168
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.2534831762313843,139.89690828000005,35.99433347000004,0.6980777531862259,0.31979580223560333,-0.37828195095062256,3,20,0.25392331084129083,0.0004401346099065506
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.07615011185407639,140.10940828000008,35.98883347000006,0.6980777531862259,0.31979580223560333,-0.37828195095062256,3,20,0.07631381156209051,0.0001636997080141228
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.29474201798439026,140.03790828000007,35.96033347000005,0.6980777531862259,0.31979580223560333,-0.37828195095062256,3,20,0.2952254608641735,0.00048344287978324685
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.24421434104442596,139.94090828000003,35.95833347000007,0.6980777531862259,0.31979580223560333,-0.37828195095062256,3,20,0.24464365593693077,0.00042931489250480626
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.2655003070831299,140.06690828000006,35.93833347000003,0.6980777531862259,0.31979580223560333,-0.37828195095062256,3,20,0.2659538739148696,0.0004535668317396935
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.12950097024440765,139.77390828000006,35.92583347000004,0.6980777531862259,0.31979580223560333,-0.37828195095062256,3,20,0.12976324914321508,0.00026227889880742206
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.26332348585128784,139.98140828000004,35.92283347000003,0.6980777531862259,0.31979580223560333,-0.37828195095062256,3,20,0.26377466940509164,0.00045118355380380226
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.24002587795257568,140.12290828000005,35.917333470000045,0.6980777531862259,0.31979580223560333,-0.37828195095062256,3,20,0.2404501722998275,0.00042429434725183013
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.09476503729820251,140.05440828000008,35.898833470000056,0.6980777531862259,0.31979580223560333,-0.37828195095062256,3,20,0.09496464008236404,0.00019960278416152055
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.12170398235321045,140.47840828000005,36.37683347000004,0.057553038001060486,0.5237058252096176,0.46615278720855713,3,20,0.12172446988669026,2.0487533479815467e-05
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.017593758180737495,140.4504082800001,36.37433347000004,0.057553038001060486,0.5237058252096176,0.46615278720855713,3,20,0.017597071035306184,3.312854568688489e-06
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.3347497582435608,140.51740828000004,36.373333470000034,-0.0464496115843455,0.03667669494946798,0.08312630653381348,3,20,0.3347153136922482,-3.444455131257351e-05
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.3665958642959595,140.55540828000005,36.35333347000005,-0.0464496115843455,0.03667669494946798,0.08312630653381348,3,20,0.3665599484736796,-3.5915822279852794e-05
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.34802740812301636,140.5339082800001,36.29933347000005,-0.0464496115843455,0.03667669494946798,0.08312630653381348,3,20,0.3479923120199515,-3.509610306484667e-05
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.11783427000045776,140.5339082800001,36.284333470000036,-0.0464496115843455,0.03667669494946798,0.08312630653381348,3,20,0.11781819235504891,-1.607764540885459e-05
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.0395418219268322,140.49940828000007,36.26733347000004,0.057553038001060486,0.5237058252096176,0.46615278720855713,3,20,0.039549101165304384,7.2792384721853676e-06
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.15001003444194794,140.51390828000007,36.15033347000005,0.057553038001060486,0.5237058252096176,0.46615278720855713,3,20,0.15003447300838982,2.4438566441881138e-05
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.13395845890045166,140.3344082800001,36.13833347000005,0.057553038001060486,0.5237058252096176,0.46615278720855713,3,20,0.13398069465237697,2.2235751925309133e-05
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.07680558413267136,140.24040828000005,36.128833470000046,0.057553038001060486,0.5237058252096176,0.46615278720855713,3,20,0.07681917457763285,1.3590444961492087e-05
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.1514606475830078,140.54290828000006,36.08533347000005,0.057553038001060486,0.5237058252096176,0.46615278720855713,3,20,0.1514852803554071,2.463277239928008e-05
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.16548775136470795,140.2149082800001,36.082333470000066,0.057553038001060486,0.5237058252096176,0.46615278720855713,3,20,0.16551422044791614,2.6469083208191524e-05
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.3496684730052948,140.37140828000003,36.06183347000004,0.057553038001060486,0.5237058252096176,0.46615278720855713,3,20,0.3497120559212349,4.358291594008801e-05
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.002873371820896864,140.23590828000005,36.040333470000036,0.057553038001060486,0.5237058252096176,0.46615278720855713,3,20,0.0028739209772438742,5.491563470102871e-07
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.25538957118988037,140.4594082800001,36.02133347000006,0.057553038001060486,0.5237058252096176,0.46615278720855713,3,20,0.25542601846953805,3.644727965768091e-05
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.2035692036151886,140.3784082800001,36.00283347000007,0.057553038001060486,0.5237058252096176,0.46615278720855713,3,20,0.2036002776237942,3.107400860560827e-05
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.2748166024684906,140.36290828000006,35.995833470000065,0.057553038001060486,0.5237058252096176,0.46615278720855713,3,20,0.2748547988346124,3.819636612178989e-05
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.2986641228199005,140.48040828000006,35.985833470000074,0.057553038001060486,0.5237058252096176,0.46615278720855713,3,20,0.2987042684571015,4.014563720100561e-05
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.08955968171358109,140.40290828000008,35.985833470000074,0.057553038001060486,0.5237058252096176,0.46615278720855713,3,20,0.08957530997519067,1.562826160958486e-05
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.19438473880290985,140.44940828000006,35.96833347000003,0.057553038001060486,0.5237058252096176,0.46615278720855713,3,20,0.19441475307212155,3.001426921170336e-05
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.23755761981010437,140.45840828000007,35.94633347000004,0.057553038001060486,0.5237058252096176,0.46615278720855713,3,20,0.23759233426288376,3.471445277938856e-05
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.2944798469543457,140.5104082800001,35.95333347000005,0.057553038001060486,0.5237058252096176,0.46615278720855713,3,20,0.29451966634358767,3.9819389241968484e-05
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.17143923044204712,140.14240828000004,35.91233347000005,0.6980777531862259,0.31979580223560333,-0.37828195095062256,3,20,0.1717696868969653,0.0003304564549181932
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.20082715153694153,140.49040828000005,35.909333470000064,0.057553038001060486,0.5237058252096176,0.46615278720855713,3,20,0.20085791254307025,3.0761006128726676e-05
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.3847966492176056,140.56640828000008,35.931333470000055,0.057553038001060486,0.5237058252096176,0.46615278720855713,3,20,0.38484201955909997,4.537034149437735e-05
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.25583264231681824,140.41490828000008,35.935333470000046,0.057553038001060486,0.5237058252096176,0.46615278720855713,3,20,0.2558691311000343,3.648878321604876e-05
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.2548952102661133,140.18240828000006,35.91233347000005,0.6980777531862259,0.31979580223560333,-0.37828195095062256,3,20,0.2553369580548031,0.000441747788689828
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.2948452830314636,140.3949082800001,35.90533347000007,0.057553038001060486,0.5237058252096176,0.46615278720855713,3,20,0.2948851311812431,3.9848149779475595e-05
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.01846354268491268,140.61140828000003,36.39633347000006,-0.0464496115843455,0.03667669494946798,0.08312630653381348,3,20,0.0184607397343159,-2.8029505967815116e-06
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.16138608753681183,140.59040828000008,36.34183347000007,-0.0464496115843455,0.03667669494946798,0.08312630653381348,3,20,0.16136515452446515,-2.093301234667999e-05
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.1869097352027893,140.56640828000008,36.316333470000075,-0.0464496115843455,0.03667669494946798,0.08312630653381348,3,20,0.18688622935219673,-2.3505850592575595e-05
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.09970129281282425,140.58790828000008,36.02133347000006,0.057553038001060486,0.5237058252096176,0.46615278720855713,3,20,0.0997184969628541,1.7204150029856424e-05
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.23417150974273682,140.68640828000008,35.96283347000005,0.057553038001060486,0.5237058252096176,0.46615278720855713,3,20,0.23420588137736648,3.437163462965964e-05
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.01833285763859749,140.65790828000007,35.957833470000054,0.057553038001060486,0.5237058252096176,0.46615278720855713,3,20,0.018336307065918742,3.4494273212538895e-06
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.19779354333877563,140.64390828000006,35.921333470000064,0.057553038001060486,0.5237058252096176,0.46615278720855713,3,20,0.19782395470306766,3.041136429202118e-05
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.26053139567375183,140.69840828000008,35.937333470000056,0.057553038001060486,0.5237058252096176,0.46615278720855713,3,20,0.26056831996972984,3.692429597801361e-05
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.09432445466518402,139.62190828000007,35.814333470000065,0.6980777531862259,0.31979580223560333,-0.37828195095062256,3,20,0.09452322635376709,0.00019877168858306593
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.34876781702041626,139.68240828000006,35.79933347000005,0.6980777531862259,0.31979580223560333,-0.37828195095062256,3,20,0.3492959858876654,0.0005281688672491569
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.015109335072338581,139.59840828000006,35.50933347000006,0.6980777531862259,0.31979580223560333,-0.37828195095062256,3,20,0.015143966549135572,3.463147679699102e-05
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.011855022981762886,139.99240828000006,35.88583347000005,0.6980777531862259,0.31979580223560333,-0.37828195095062256,3,20,0.011882285376066865,2.7262394303978477e-05
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.08118060976266861,140.08390828000006,35.88433347000006,0.6980777531862259,0.31979580223560333,-0.37828195095062256,3,20,0.0813541712350864,0.00017356147241778808
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.07752801477909088,140.06940828000006,35.87833347000006,0.6980777531862259,0.31979580223560333,-0.37828195095062256,3,20,0.07769442745548608,0.00016641267639519453
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.10845348238945007,140.04390828000004,35.87583347000006,0.6980777531862259,0.31979580223560333,-0.37828195095062256,3,20,0.10867845560463262,0.00022497321518254176
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.08229072391986847,140.02440828000005,35.87333347000006,0.6980777531862259,0.31979580223560333,-0.37828195095062256,3,20,0.08246644576208069,0.00017572184221222031
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.06071903556585312,140.01090828000008,35.86733347000006,0.6980777531862259,0.31979580223560333,-0.37828195095062256,3,20,0.0608517480958818,0.00013271253002868078
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.0034908552188426256,139.98890828000003,35.86633347000006,0.6980777531862259,0.31979580223560333,-0.37828195095062256,3,20,0.003498951069843168,8.095851000542234e-06
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.13298702239990234,140.10940828000008,35.864333470000076,0.6980777531862259,0.31979580223560333,-0.37828195095062256,3,20,0.13325528082827012,0.00026825842836777913
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.01703914813697338,140.02440828000005,35.86033347000006,0.6980777531862259,0.31979580223560333,-0.37828195095062256,3,20,0.0170781261582148,3.897802124142036e-05
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.05340977758169174,140.08940828000004,35.84883347000007,0.6980777531862259,0.31979580223560333,-0.37828195095062256,3,20,0.05352742481359856,0.00011764723190681864
tohoku_2011,"2011 Tohoku, Japan M9.1",observed_liquefaction,1,observed_inventory,166,0.2128717303276062,139.73990828000007,35.78083347000003,0.6980777531862259,0.31979580223560333,-0.37828195095062256,3,20,0.21326149395319977,0.00038976362559356437
