city_row_id,name,country,is_material_hotspot,dP,fdr_sig,lat,lon,csr_recent_tws_cm_yr,gsfc_recent_tws_cm_yr,gsfc_recent_p,gsfc_recent_se_cm_yr,gsfc_recent_theilsen_cm_yr,gsfc_recent_n_months,gsfc_full_tws_cm_yr,gsfc_full_p,gsfc_full_theilsen_cm_yr,gsfc_full_n_months,gsfc_recent_dP,csr_sign,gsfc_recent_sign,gsfc_theilsen_sign,csr_gsfc_recent_sign_match,csr_gsfc_theilsen_sign_match,ghsl_matched,ghsl_match_method,ghsl_uc_id,ghsl_uc_name,distance_to_ghsl_centroid_km,hotspot_product_grade
82,Quezon City,PH,False,0.0010393864693847,True,14.6488,121.0509,0.3367,0.07678055564151562,0.8394659330205623,0.37801436655720483,0.07826936224146311,100,-0.31258435268854495,0.004415898178314629,-0.3124359366809934,233,0.0002362069381736942,1,1,1,True,True,True,within_polygon,2323.0,Manila,0.0,not-material-hotspot
83,Bandar Lampung,ID,False,0.0010293927583578,False,-5.42917,105.26111,0.2514,0.08410633700329531,0.8691813192144355,0.5093321512207384,0.014935112536858112,100,0.635665237812206,1.8785699263008415e-05,0.6441249581024714,233,0.00034370156751648007,1,1,1,True,True,True,within_polygon,5181.0,Bandar Lampung,0.0,not-material-hotspot
84,Yangjiang,CN,False,0.0009961720420938,False,21.85563,111.96272,0.1299,-0.08591802437919206,0.8462247069583432,0.4418475401492655,-0.07898849481340145,100,0.3688965849303296,0.00425141994790111,0.4025516373118013,233,-0.0006582185392225992,1,-1,-1,False,False,True,within_polygon,10851.0,Yangjiang,0.0,not-material-hotspot
85,Chongqing,CN,False,0.0009810779997386,True,29.56026,106.55771,0.585,0.8812528713501607,1.7550096878065772e-06,0.17325008871364495,0.9203883348564981,100,1.1440082823997695,4.244972877911257e-74,1.1746517246136938,233,0.0014844584935890179,1,1,1,True,True,True,within_polygon,8557.0,Chongqing,0.0,not-material-hotspot
86,Jakarta,ID,False,0.0009605569416031,False,-6.21462,106.84513,0.2499,-0.36245677931770237,0.4079408281733552,0.43612005047366065,-0.3588684399836498,100,-0.007115757903368773,0.9551574825166933,0.018731391482238856,233,-0.0013828008052363117,1,-1,-1,False,False,True,within_polygon,5472.0,Jakarta,0.0,not-material-hotspot
87,Pasig City,PH,False,0.0009425574639516,True,14.58691,121.0614,0.3367,0.07678055564151562,0.8394659330205623,0.37801436655720483,0.07826936224146311,100,-0.31258435268854495,0.004415898178314629,-0.3124359366809934,233,0.00021418201884072785,1,1,1,True,True,True,within_polygon,2323.0,Manila,0.0,not-material-hotspot
88,Goyang-si,KR,False,0.0009003048747226,True,37.65639,126.835,0.6391,1.2583896924844145,0.0020462348587544526,0.39719903987055455,1.4830304033479256,100,-0.46967002906675875,2.9255405043767187e-05,-0.4268708826548492,233,0.0009003048747226322,1,1,1,True,True,True,within_polygon,348.0,Seoul,0.0,not-material-hotspot
89,Tianshui,CN,False,0.000896197666793,True,34.57952,105.74238,0.562,0.19804054795655848,0.08233474594415519,0.11282502794617884,0.1161060630999301,100,-0.08861211843169593,0.010583949715569321,-0.1198019529821778,233,0.0003140874242885394,1,1,1,True,True,True,within_polygon,5827.0,Tianshui,0.0,not-material-hotspot
90,Haiphong,VN,False,0.0008755768894566,False,20.86481,106.68345,0.3986,1.2808123958352824,0.10809047991735785,0.7898184515237993,1.0605612858392242,100,1.2789673013736857,2.412615843113676e-07,1.2638620009902508,233,0.0028492296000650758,1,1,1,True,True,True,within_polygon,3874.0,Hải Phòng,0.0,not-material-hotspot
91,Changwon,KR,False,0.0008700584934065,True,35.22806,128.68111,0.376,0.9904453524398794,0.060154156097079144,0.5208348879718883,1.344522667054194,100,-0.15252469981712435,0.28637122848614943,-0.11182199686975236,233,0.0023119216723547498,1,1,1,True,True,True,within_polygon,3324.0,Changwon,0.0,not-material-hotspot
92,Kaohsiung,TW,False,0.0007876052972501,False,22.61626,120.31333,0.0956,-1.821274050383547,2.1229960983738297e-05,0.40766191515328415,-1.9477348903751657,100,-0.8624612598744756,6.483404602281252e-14,-0.8688694720992635,233,-0.015048613861003424,1,-1,-1,False,False,True,within_polygon,1919.0,Kaohsiung,0.0,not-material-hotspot
93,Vadodara,IN,False,0.0007753986476834,True,22.29941,73.20812,1.6367,1.9798554711007255,2.1321414137538578e-05,0.44326766796731387,1.9670965830202747,100,0.5693336726659416,1.7643372029484923e-05,0.5734141650359911,233,0.000943238912735735,1,1,1,True,True,True,within_polygon,7021.0,Vadodara,0.0,not-material-hotspot
94,Langfang,CN,False,0.0007721279813353,True,39.52079,116.71471,0.5703,0.44845988656907426,0.0025228344963246978,0.14464181396643627,0.45506974032573594,100,-0.6961207912823107,6.452625557315693e-44,-0.7609052229683191,233,0.0006060400969234436,1,1,1,True,True,True,within_polygon,8975.0,Langfang,0.0,not-material-hotspot
95,Hanoi,VN,False,0.0007661094018628,False,21.0245,105.84117,0.1071,0.14315077519096917,0.5103318400747392,0.21665349760495708,0.12969359954803727,100,0.23347221033587384,0.0001423692940156752,0.24249597385287622,233,0.0010242187940896486,1,1,1,True,True,True,within_polygon,1999.0,Hanoi,0.0,not-material-hotspot
96,Caloocan,PH,False,0.0007599218058339,True,14.64953,120.96788,0.4215,-0.032587159613458774,0.9239068266217423,0.3403007565562603,-0.040737575651753115,100,-0.34548521595541903,0.0006091118848518837,-0.3454179868790996,233,-0.00027051168267122616,1,-1,-1,False,False,True,within_polygon,2323.0,Manila,0.0,not-material-hotspot
97,Dongying,CN,False,0.0007503506881893,True,37.46271,118.49165,2.0596,0.8152663675301278,0.0020474200929349756,0.2573463630395291,0.9247330778602114,100,-1.2419270701206133,4.537069307424893e-40,-1.3085354376490663,233,0.0005245893074162337,1,1,1,True,True,True,within_polygon,9757.0,Dongying,0.0,not-material-hotspot
98,Incheon,KR,False,0.0007501877106964,True,37.45646,126.70515,0.6391,1.5314640545701854,0.002426378764819363,0.4919322095026671,1.81378129830841,100,-0.4822567024851548,0.0004683936471744227,-0.4356993066392151,233,0.00182270151066765,1,1,1,True,True,True,within_polygon,348.0,Seoul,0.0,not-material-hotspot
99,Taiyuan,CN,False,0.0007481143005881,True,37.86944,112.56028,0.6424,-0.2514676190555806,0.16118656186284688,0.178122906732947,-0.2793195649271303,100,-1.5879127559231774,2.2648061973841253e-89,-1.7109713495343057,233,-0.0013646616987197102,1,-1,-1,False,False,True,within_polygon,8326.0,Taiyuan,0.0,not-material-hotspot
100,Zhenjiang,CN,False,0.0007220839788225,False,32.21086,119.45508,0.1582,0.12880947204361087,0.5419506883367509,0.21047071302750953,0.11658773118733194,100,0.2182063821137495,1.3488458336690458e-05,0.22499196523530843,233,0.0005877412170827434,1,1,1,True,True,True,within_polygon,11015.0,Zhenjiang,0.0,not-material-hotspot
101,Giza,EG,False,0.00070556806689,True,30.00944,31.20861,0.1375,0.010752311804640088,0.9067870497005709,0.09159062669013979,0.018572462679870845,100,-0.019133667496687667,0.3937655983625466,-0.016277413725388084,233,5.5102345399626884e-05,1,1,1,True,True,True,within_polygon,4605.0,Cairo,0.0,not-material-hotspot
102,Ankang,CN,False,0.0006825083072401,True,32.68,109.01722,0.5842,0.7069979471968932,0.001071276017411515,0.2097017942554745,0.6002110664007696,100,0.3116888613729286,4.765402126937487e-08,0.2716557878064563,233,0.0008275424489671973,1,1,1,True,True,True,within_polygon,8635.0,Ankang,0.0,not-material-hotspot
103,Suwon,KR,False,0.0006359158262189,True,37.29111,127.00889,0.6391,0.6115840535424053,0.04895293813837157,0.3067428779988241,0.7488654345703771,100,-0.5436249978373424,4.973930203804262e-10,-0.5179863100334934,233,0.0006082746266416923,1,1,1,True,True,True,within_polygon,348.0,Seoul,0.0,not-material-hotspot
104,Pimpri-Chinchwad,IN,False,0.0006171175405221,True,18.61867,73.80375,2.5294,2.512470909925638,2.540019888878328e-07,0.45347802010875965,2.3668195165094326,100,0.4857911684913261,0.00017377190480372776,0.4467054515069303,233,0.0006128147006029721,1,1,1,True,True,True,within_polygon,8258.0,Pune,0.0,not-material-hotspot
105,Chiba,JP,False,0.0006153195528436,True,35.6,140.11667,1.0304,1.5251603215040206,4.453347836241515e-05,0.3568310076105403,1.3271685179500388,100,3.8681529482594783,7.217721918545425e-81,3.818552359739912,233,0.0006153195528436073,1,1,1,True,True,True,within_polygon,5929.0,Tokyo,0.0,not-material-hotspot
106,Cali,CO,False,0.0006105155087874,False,3.43054,-76.5199,0.1145,-0.4096423609787527,0.010147871826526395,0.15625823882673234,-0.3954040797500295,100,-0.10160264358153319,0.014792009026836623,-0.09146367202352369,233,-0.0023301319343009552,1,-1,-1,False,False,True,within_polygon,1158.0,Cali,0.0,not-material-hotspot
107,Barquisimeto,VE,False,0.0005986854645656,True,10.0647,-69.35703,1.5713,1.0791978732313199,3.235406413556163e-06,0.21851984435557373,1.0750321096052136,100,-0.11718556733283272,0.10316427041093909,-0.1051331586520601,233,0.0004078871009991474,1,1,1,True,True,True,within_polygon,2614.0,Barquisimeto,0.0,not-material-hotspot
108,Tangerang,ID,False,0.0005862220146996,False,-6.17806,106.63,0.2499,-0.36245677931770237,0.4079408281733552,0.43612005047366065,-0.3588684399836498,100,-0.007115757903368773,0.9551574825166933,0.018731391482238856,233,-0.0008429409196080567,1,-1,-1,False,False,True,within_polygon,5472.0,Jakarta,0.0,not-material-hotspot
109,Mysuru,IN,False,0.0005723038697131,True,12.29791,76.63925,2.2097,1.2618498460684906,0.0005385200246321403,0.352580355263391,1.3022936124190116,100,-0.32773754509130126,0.0017848102871294831,-0.3036285236744497,233,0.0003217294495973513,1,1,1,True,True,True,within_polygon,9390.0,Mysuru,0.0,not-material-hotspot
110,Bucheon-si,KR,False,0.000571231348487,True,37.49889,126.78306,0.6391,1.5314640545701854,0.002426378764819363,0.4919322095026671,1.81378129830841,100,-0.4822567024851548,0.0004683936471744227,-0.4356993066392151,233,0.0013882778789495488,1,1,1,True,True,True,within_polygon,348.0,Seoul,0.0,not-material-hotspot
111,Tripoli,LY,False,0.0005650613683371,True,32.88743,13.18733,0.2372,-0.19535820420596134,3.0302395702149884e-07,0.035521127078923846,-0.19110505434841193,100,-0.17955378162640645,7.720902181928519e-38,-0.17430536584659614,233,-0.0004625600098785432,1,-1,-1,False,False,True,within_polygon,258.0,Tripoli,0.0,not-material-hotspot
112,Beirut,LB,False,0.0005301694941249,False,33.89332,35.50157,0.1822,-0.8201806103460919,3.2958875165620366e-12,0.10321045222866905,-0.8407721018032446,100,-0.4740993946876149,3.6665702843131555e-35,-0.48717377519246907,233,-0.0023546464900738584,1,-1,-1,False,False,True,within_polygon,458.0,Beirut,0.0,not-material-hotspot
113,Yibin,CN,False,0.0005162069294723,True,28.7593,104.63994,0.7861,1.0381248981329332,1.5127433664153434e-06,0.2026725162702429,1.019229298668848,100,1.2335056438487082,2.742755844239026e-62,1.235921849772379,233,0.0006844672256120059,1,1,1,True,True,True,within_polygon,7901.0,Yibin,0.0,not-material-hotspot
114,Havana,CU,False,0.0005034226792101,True,23.13302,-82.38304,0.1134,0.11439525027240229,0.004461022737258383,0.03929856941345346,0.1200019547419523,100,0.2721034293587341,3.1007513336551216e-61,0.27238803178709137,233,0.0005078466972832651,1,1,1,True,True,True,within_polygon,367.0,Havana,0.0,not-material-hotspot
115,Guwahati,IN,False,0.0005028785885829,False,26.1844,91.7458,0.0952,-0.09330454855184486,0.8936376631791088,0.6960410372850085,-0.3256613018009292,100,-1.0327070276813886,5.479646486402951e-07,-1.0602678010633182,233,-0.0004919311016577943,1,-1,-1,False,False,True,within_polygon,11500.0,Guwahati,0.0,not-material-hotspot
116,Dhaka,BD,False,0.000501866092094,False,23.7104,90.40744,0.0607,-0.11848079387177679,0.8721849939768942,0.7345125379153903,-0.41117377223162044,100,-1.0896104405019074,1.1065378879076166e-06,-1.0862750614550891,233,-0.0009793520225284125,1,-1,-1,False,False,True,within_polygon,6090.0,Dhaka,0.0,not-material-hotspot
117,San Jose,US,False,0.000496426350033,True,37.33939,-121.89496,0.9056,-0.027011049194213592,0.9545355994847918,0.47256694046525005,-0.42439847606274195,100,-1.8262264504086687,1.600740518929511e-34,-1.9703583134286704,233,-1.4585637564294013e-05,1,-1,-1,False,False,True,within_polygon,1461.0,San Francisco,0.0,not-material-hotspot
118,Kota,IN,False,0.000491096082124,False,25.18254,75.83907,0.5691,0.4473024513425812,0.24844103238840873,0.38525614908508254,0.5414878455987009,100,-0.22373124208712672,0.03556422735215046,-0.23621322862872532,233,0.00038525048518049665,1,1,1,True,True,True,within_polygon,8234.0,Kota,0.0,not-material-hotspot
119,Jiaozuo,CN,False,0.0004495476012168,True,35.23925,113.23914,2.4451,0.3060579491224002,0.3575997700804,0.3311235554772167,0.11428865257128853,100,-1.601977610042101,4.4347070728043376e-48,-1.8671730162026892,233,5.430875385195079e-05,1,1,1,True,True,True,within_polygon,9113.0,Jiaozuo,0.0,not-material-hotspot
120,Taipei,TW,False,0.0004195205423698,False,25.05306,121.52639,0.0507,0.20827233431734635,0.00012905928609320747,0.05224138097922386,0.18015739984264173,100,0.2600583655391637,9.849344583075288e-34,0.2516179640917829,233,0.0017237107694806353,1,1,1,True,True,True,within_polygon,1142.0,Taipei,0.0,not-material-hotspot
121,Agra,IN,False,0.0004130453731711,False,27.18333,78.01667,0.1594,-2.508231536809739,1.4792268019949547e-07,0.4428216450075507,-2.389838095308717,100,-3.4234891756764063,5.457693500813362e-75,-3.415625362519164,233,-0.006264289662291214,1,-1,-1,False,False,True,within_polygon,8660.0,Agra,0.0,not-material-hotspot
122,New Taipei City,TW,False,0.0004106270631025,False,25.06199,121.45703,0.0507,0.1899397408396616,5.9362100480263225e-08,0.032355031475994986,0.21150691234283298,100,0.20232898820316234,1.5908277375062065e-42,0.20889453277150172,233,0.0015389354669906319,1,1,1,True,True,True,within_polygon,1142.0,Taipei,0.0,not-material-hotspot
123,Linyi,CN,False,0.0003796795217104,True,35.06306,118.34278,0.8114,-0.1494685854741767,0.5224969315981398,0.2328871419434995,-0.12409576976961113,100,-1.4836745538869291,2.9115656795440937e-60,-1.5550010128487268,233,-9.423127227387376e-05,1,-1,-1,False,False,True,within_polygon,10199.0,Linyi,0.0,not-material-hotspot
124,Bekasi,ID,False,0.0003695291061639,False,-6.2349,106.9896,0.2499,-0.36245677931770237,0.4079408281733552,0.43612005047366065,-0.3588684399836498,100,-0.007115757903368773,0.9551574825166933,0.018731391482238856,233,-0.0005310337857657929,1,-1,-1,False,False,True,within_polygon,5472.0,Jakarta,0.0,not-material-hotspot
125,Pimpri,IN,False,0.000359197196582,True,18.62292,73.80696,2.5294,2.512470909925638,2.540019888878328e-07,0.45347802010875965,2.3668195165094326,100,0.4857911684913261,0.00017377190480372776,0.4467054515069303,233,0.0003566920520757834,1,1,1,True,True,True,within_polygon,8258.0,Pune,0.0,not-material-hotspot
126,Bhubaneswar,IN,False,0.0003474043925275,True,20.27241,85.83385,1.3414,1.189636426683866,0.03948989054524614,0.570041331446359,1.056368194847996,100,-0.02737667689371764,0.8769901374085391,-0.035443746386736336,233,0.00030732910516737596,1,1,1,True,True,True,within_polygon,11122.0,Bhubaneshwar,0.0,not-material-hotspot
127,Pingdingshan,CN,False,0.0003472585029559,False,33.73091,113.31554,0.2273,-0.06201709455603919,0.8221345464722738,0.27513776955370495,-0.24576580898176142,100,-1.130088524562111,9.168834564449043e-40,-1.2642880161466168,233,-0.00014070650565578546,1,-1,-1,False,False,True,within_polygon,9409.0,Pingdingshan,0.0,not-material-hotspot
128,Ulsan,KR,False,0.0003399052354951,False,35.53722,129.31667,0.1467,1.0812201510734976,0.030137104405912645,0.4914035982710622,1.3959041618543857,100,-0.2791048382467773,0.03770334613611429,-0.24956980526322498,233,0.0003399052354951526,1,1,1,True,True,True,within_polygon,3831.0,Ulsan,0.0,not-material-hotspot
129,Natal,BR,False,0.0003325867328523,True,-5.795,-35.20944,0.3037,4.3037319159678775,7.45848816594589e-27,0.28955218937423566,4.551987807076339,100,0.258683544975626,0.06216504636739423,0.3284546196038066,233,0.005017501377634341,1,1,1,True,True,True,within_polygon,8363.0,Natal,0.0,not-material-hotspot
130,Antipolo,PH,False,0.0003314198522643,True,14.62578,121.12251,0.3367,0.07678055564151562,0.8394659330205623,0.37801436655720483,0.07826936224146311,100,-0.31258435268854495,0.004415898178314629,-0.3124359366809934,233,7.526962741956009e-05,1,1,1,True,True,True,within_polygon,2323.0,Manila,0.0,not-material-hotspot
131,Wenzhou,CN,False,0.0003306022888904,True,27.99942,120.66682,0.2598,0.35621048924957505,0.010063212960435643,0.13571826914399127,0.27448421864711114,100,0.3575489667642511,8.404898704898293e-16,0.34032623420421315,233,0.00033060228889042476,1,1,1,True,True,True,within_polygon,11630.0,Wenzhou,0.0,not-material-hotspot
132,Panjin,CN,False,0.0003149296385248,True,41.121,122.0739,1.571,1.513363230297569,3.930579684137057e-15,0.16266366552967373,1.588107213582178,100,-0.3187178544281403,2.244942720777175e-07,-0.324959551621128,233,0.0003149296385248114,1,1,1,True,True,True,within_polygon,9701.0,Panjin,0.0,not-material-hotspot
133,Managua,NI,False,0.0002791380982256,False,12.13282,-86.2504,0.5376,0.011819234306525926,0.9765718374219992,0.4014393302722319,0.06913714964285593,100,-0.6545364296912926,8.376476481031136e-07,-0.6176170400437415,233,6.085019489485838e-06,1,1,1,True,True,True,within_polygon,362.0,Managua,0.0,not-material-hotspot
134,Ottawa,CA,False,0.0002719925024275,False,45.41117,-75.69812,0.1017,-0.6632256948962476,0.0017671013943996313,0.20629210406246257,-0.7785521756493295,100,0.123576074813278,0.0536486066289481,0.09663827762046047,233,-0.0017552512156411015,1,-1,-1,False,False,True,within_polygon,3494.0,Ottawa,0.0,not-material-hotspot
135,Beijing,CN,False,0.0002529408037319,True,39.9075,116.39723,0.5703,0.3682058821861493,0.013874696147654613,0.1469570983701453,0.37269612927290063,100,-0.794709038906634,9.146504421166556e-51,-0.8657252656164023,233,0.00016277241036862997,1,1,1,True,True,True,within_polygon,8745.0,Beijing,0.0,not-material-hotspot
136,Xi’an,CN,False,0.0002515117993584,True,34.25833,108.92861,0.4515,0.4531819158534623,0.034632390043370626,0.21152243838452905,0.39476406725183405,100,-0.19533309804473417,0.0005513766128262002,-0.2711917955257488,233,0.000252455569438325,1,1,1,True,True,True,within_polygon,8006.0,Xi'an,0.0,not-material-hotspot
137,Jepara,ID,False,0.0002440175633789,True,-6.5924,110.671,0.4829,-0.19242591409620377,0.49727733437059113,0.28243198998712615,-0.1791935331565944,100,-0.27370675449409976,0.0006905968891384242,-0.23851915654233918,233,-0.001537466434306467,1,-1,-1,False,False,True,within_polygon,6998.0,Jepara,0.0,not-material-hotspot
138,Zigong,CN,False,0.0002421462513756,True,29.34162,104.77689,0.9115,1.1745501525286899,1.7756319435421928e-08,0.19134113400435002,1.1574644381392507,100,1.263377147373025,2.7432082223559104e-68,1.2643757678898067,233,0.00026383694732508983,1,1,1,True,True,True,within_polygon,7672.0,Zigong,0.0,not-material-hotspot
139,Busan,KR,False,0.0002305254564494,False,35.10168,129.03004,0.139,0.15077588690055718,0.19515906314993536,0.11559196945215458,0.1559247866823224,100,0.2228260513317047,5.749515379125874e-10,0.2182785033231468,233,0.00025009915736130817,1,1,1,True,True,True,within_polygon,3920.0,Busan,0.0,not-material-hotspot
140,Daegu,KR,False,0.000217891965716,False,35.87028,128.59111,0.1467,0.6234708912861269,0.0997948049168898,0.37522991440194614,0.8269647630399375,100,-0.3347200420175087,0.0012217058177984535,-0.3113384745160054,233,0.0009327308361551864,1,1,1,True,True,True,within_polygon,2920.0,Daegu,0.0,not-material-hotspot
141,Bengaluru,IN,False,0.0002141837252329,True,12.97194,77.59369,2.6353,1.3161162401566933,0.0002483355488395292,0.34604087195032457,1.3602677402528527,100,-0.33572518134861046,0.0010472178351623475,-0.3054696213308729,233,0.00010462964248297455,1,1,1,True,True,True,within_polygon,9558.0,Bengaluru,0.0,not-material-hotspot
142,Kingston,JM,False,0.0001636288480058,True,17.99702,-76.79358,0.2704,0.0256734628388457,0.5324820168457752,0.04098302950355305,0.0438144961660606,100,0.1798474697235543,6.388006917634359e-36,0.18110756873617695,233,0.0001376469936585356,1,1,1,True,True,True,within_polygon,795.0,Kingston,0.0,not-material-hotspot
143,Medan,ID,False,0.0001521960233025,True,3.58333,98.66667,1.2442,2.5912815146784163,2.3541252208843403e-21,0.21254708420955565,2.5654592659874993,100,3.327333411144775,8.332847966951398e-123,3.318839292226003,233,0.00015219602330251297,1,1,1,True,True,True,within_polygon,1646.0,Medan,0.0,not-material-hotspot
144,South Tangerang,ID,False,0.0001452925843284,False,-6.28862,106.71789,0.2499,-0.36245677931770237,0.4079408281733552,0.43612005047366065,-0.3588684399836498,100,-0.007115757903368773,0.9551574825166933,0.018731391482238856,233,-0.00020867159661364793,1,-1,-1,False,False,True,within_polygon,5472.0,Jakarta,0.0,not-material-hotspot
145,Setagaya,JP,False,0.0001375596194314,True,35.64188,139.64715,1.5877,1.1174721406074692,5.2239014463794846e-05,0.26406352191284554,1.0072191000707384,100,3.150347113732589,1.7857545716416165e-81,3.107802580136303,233,0.00013755961943143213,1,1,1,True,True,True,within_polygon,5929.0,Tokyo,0.0,not-material-hotspot
146,Sendai,JP,False,0.0001260206090287,False,38.26667,140.86667,0.1848,0.7201725613280943,0.025303635071979004,0.31704726163462055,0.5465703655740317,100,-11.690399079530941,1.4267777781121556e-57,-10.230397125982831,233,0.0004953285083898543,1,1,1,True,True,True,within_polygon,5500.0,Sendai,0.0,not-material-hotspot
147,Bogotá,CO,False,0.0001202890283737,False,4.60971,-74.08175,0.3176,-0.28956842426426166,0.16194503935111165,0.20548609847635738,-0.3829181311755501,100,-0.29114077291999,3.8969103568831295e-08,-0.31160144832162184,233,-0.00010859416791599019,1,-1,-1,False,False,True,within_polygon,3881.0,Bogota,0.0,not-material-hotspot
148,Luoyang,CN,False,9.478375575265922e-05,True,34.67345,112.43684,1.4284,0.393974696628446,0.21942732673807033,0.31875975933989653,0.2080380642252445,100,-1.185640537831524,5.106613568675934e-35,-1.399548816610229,233,2.5695951742677565e-05,1,1,1,True,True,True,within_polygon,9025.0,Luoyang,0.0,not-material-hotspot
149,Palembang,ID,False,9.042149292762258e-05,False,-2.91673,104.7458,0.0212,-0.827901672062259,0.0004662823307244826,0.22861710551629724,-0.9098351657390155,100,-0.8105508244000811,3.668919369117261e-26,-0.8163071082838135,233,-0.0034963839397404717,1,-1,-1,False,False,True,within_polygon,4968.0,Palembang,0.0,not-material-hotspot
150,Baoji,CN,False,8.616546833398013e-05,True,34.36775,107.23705,0.4814,0.36250024215009213,0.016680851353814665,0.14884375501740765,0.31689405137042886,100,-0.053521597260195335,0.2262473093424835,-0.09814629066026342,233,6.47564509387048e-05,1,1,1,True,True,True,within_polygon,6943.0,Baoji,0.0,not-material-hotspot
151,Al Başrah al Qadīmah,IQ,False,8.563931653143841e-05,False,30.50316,47.81507,0.0194,-0.01686820396867417,0.9231706325864592,0.17445789511789195,-0.07762396536103819,100,-0.019310753347394245,0.6927842393009209,-0.03740189572123485,233,-7.443214610355908e-05,1,-1,-1,False,False,True,within_polygon,5201.0,Basra,0.0,not-material-hotspot
152,Kennedy,CO,False,6.96374397448048e-05,False,4.6165,-74.14597,0.3176,-0.28956842426426166,0.16194503935111165,0.20548609847635738,-0.3829181311755501,100,-0.29114077291999,3.8969103568831295e-08,-0.31160144832162184,233,-6.286090828728098e-05,1,-1,-1,False,False,True,within_polygon,3881.0,Bogota,0.0,not-material-hotspot
153,Basrah,IQ,False,6.284218389836227e-05,False,30.50852,47.7804,0.0194,-0.01686820396867417,0.9231706325864592,0.17445789511789195,-0.07762396536103819,100,-0.019310753347394245,0.6927842393009209,-0.03740189572123485,233,-5.4615182407041774e-05,1,-1,-1,False,False,True,within_polygon,5201.0,Basra,0.0,not-material-hotspot
154,Khulna,BD,False,6.173769196178179e-05,False,22.80979,89.56439,0.6085,0.04372439139125901,0.9478193789098935,0.6663954415882688,-0.09236076361735931,100,-0.8395842623757622,3.653952833318435e-05,-0.8396843287419666,233,4.394882561396373e-06,1,1,-1,True,False,True,within_polygon,5906.0,Khulna,0.0,not-material-hotspot
155,Xinxiang,CN,False,5.675551645155852e-05,True,35.19033,113.80151,2.2778,0.2078411454726939,0.5262942436857819,0.32682218754533243,0.012277106906585006,100,-1.7055583360262236,2.9966685130913736e-52,-1.961908466467718,233,5.002365199518132e-06,1,1,1,True,True,True,nearest_representative_point_le50km,9241.0,Xinxiang,14.06227721672865,not-material-hotspot
156,Jinzhong,CN,False,5.542377266519764e-05,True,37.68403,112.75471,0.6424,-0.2514676190555806,0.16118656186284688,0.178122906732947,-0.2793195649271303,100,-1.5879127559231774,2.2648061973841253e-89,-1.7109713495343057,233,-2.137644546544278e-05,1,-1,-1,False,False,True,within_polygon,8506.0,Jinzhong,0.0,not-material-hotspot
157,Sholapur,IN,False,5.45804768456626e-05,True,17.67152,75.91044,2.7252,1.92158316399127,5.134496713801269e-06,0.3982218202163543,1.7985605473966433,100,0.06126911373048839,0.5918191738031233,0.030670922145281942,233,3.796815292021012e-05,1,1,1,True,True,True,within_polygon,8954.0,Solapur,0.0,not-material-hotspot
158,Liupanshui,CN,False,5.1777484746426405e-05,False,26.59444,104.83333,0.0844,0.02802074725090015,0.9087575393577183,0.24386553231664126,0.05636919290416155,100,0.5906294848558974,4.512495642621393e-16,0.5876582205891554,233,1.717456418351762e-05,1,1,1,True,True,True,within_polygon,8629.0,Liupanshui,0.0,not-material-hotspot
159,Petaling Jaya,MY,False,4.014157512375032e-05,True,3.10726,101.60671,0.8591,-1.1000407909501095,5.2702079963962985e-06,0.22827310165819722,-1.2499116277516693,100,-1.0309144361229732,5.377421560925297e-35,-1.0417411792926943,233,-4.9755545821097156e-05,1,-1,-1,False,False,True,within_polygon,1648.0,Kuala Lumpur,0.0,not-material-hotspot
160,Chengdu,CN,False,3.854409003034229e-05,True,30.66667,104.06667,0.495,1.2580325351871613,1.9412482964261564e-10,0.17704441823454356,1.2247225250810918,100,0.9755618947402518,3.4939427694116944e-53,0.9684572040042855,233,9.921158575460854e-05,1,1,1,True,True,True,within_polygon,6378.0,Chengdu,0.0,not-material-hotspot
161,Changzhi,CN,False,3.543453867513183e-05,True,36.18389,113.10528,2.4451,0.2751088693097119,0.345246706947738,0.29006957408124623,0.1410148931357621,100,-1.7076218918990838,1.0277147259831409e-59,-1.959902517744093,233,3.844490767841377e-06,1,1,1,True,True,True,within_polygon,8895.0,Changzhi,0.0,not-material-hotspot
162,Taizhou,CN,False,3.165049655297781e-05,False,32.49069,119.90812,0.1582,0.15524730681120538,0.46425367841932,0.21129618051644455,0.15020137754922958,100,0.29010477117814265,1.1670922873615009e-08,0.29806329868525366,233,3.105825224934428e-05,1,1,1,True,True,True,within_polygon,11037.0,Taizhou,0.0,not-material-hotspot
163,Gazipur,BD,False,2.933684224548129e-05,False,23.99844,90.42234,0.0607,-0.11848079387177679,0.8721849939768942,0.7345125379153903,-0.41117377223162044,100,-1.0896104405019074,1.1065378879076166e-06,-1.0862750614550891,233,-5.709726145374655e-05,1,-1,-1,False,False,True,within_polygon,6090.0,Dhaka,0.0,not-material-hotspot
164,Multan,PK,False,2.747009937493442e-05,False,30.19679,71.47824,0.1093,-0.51053893074116,0.0445141843416106,0.25083450952415537,-0.3061458425812046,100,-0.22037762643804631,0.0003269162873677559,-0.14339482214875177,233,-0.0001270163032637498,1,-1,-1,False,False,True,within_polygon,6912.0,Multan,0.0,not-material-hotspot
