city_row_id,name,country,lat,lon,population,pga,wtd,tws_cm_yr,dP,fdr_sig,gfz_grid_lat,gfz_grid_lon,gfz_nearest_finite_grid_distance_km,gfz_tws_cm_yr,gfz_tws_p,gfz_tws_n_months,gfz_leakage_corrected_tws_cm_yr,gfz_leakage_corrected_p,gfz_leakage_corrected_n_months,gfz_dP_sy010,gfz_leakage_corrected_dP_sy010,csr_sign,gfz_sign,gfz_leakage_corrected_sign,csr_gfz_sign_match,csr_gfz_leakage_corrected_sign_match,gfz_material_sy010,gfz_targeted_sy010,gfz_leakage_corrected_material_sy010,gfz_leakage_corrected_targeted_sy010
81,Panzhihua,CN,26.58509,101.71276,787177,0.1657901999999992,5.020218204013133,0.3991,0.0011250293667992,False,26.5,101.5,0.0,0.23723819889688122,0.4263199600414395,100,1.7204711801143473,0.00771301944756113,100,0.0006672884501915527,0.004937525080940336,1,1,1,True,True,False,False,False,False
82,Quezon City,PH,14.6488,121.0509,3084270,0.3776324,6.759746700236519,0.3367,0.0010393864693847,True,14.5,121.5,0.0,0.1358844541940611,0.3491664101714155,100,-0.3525971155469815,0.4591578121433882,100,0.0004183604241951022,-0.0010785837792259556,1,1,-1,True,False,False,False,False,False
83,Bandar Lampung,ID,-5.42917,105.26111,1166066,0.2649017,20.38605325398646,0.2514,0.0010293927583578,False,-5.5,105.5,0.0,-0.4721384431533759,0.01255520563381431,100,-1.1840125707925384,0.05026462758874761,100,-0.0019166763605641124,-0.004765958241478352,1,-1,-1,False,False,False,False,False,False
84,Yangjiang,CN,21.85563,111.96272,1292987,0.1137957653696654,1.0986495765621953,0.1299,0.0009961720420938,False,22.5,111.5,86.04590698219988,0.018858993886598435,0.9444321665280064,100,0.4343694243445227,0.5353195237083138,100,0.00014454999066959573,0.0033357898353338356,1,1,1,True,True,False,False,False,False
85,Chongqing,CN,29.56026,106.55771,7457599,0.1132862,42.42008087281607,0.585,0.0009810779997386,True,29.5,106.5,0.0,0.5025330445071071,0.016176553884051682,100,-0.13261550658613966,0.8059737629421414,100,0.000841740296603416,-0.00022003778559829407,1,1,-1,True,False,False,False,False,False
86,Jakarta,ID,-6.21462,106.84513,8540121,0.2440006999996528,1.464866102082908,0.2499,0.0009605569416031,False,-6.5,106.5,0.0,-0.4633378275860971,0.0037203287647558252,100,-0.9693007592658724,0.06605851794957882,100,-0.0017654874364265716,-0.00367055978408673,1,-1,-1,False,False,False,False,False,False
87,Pasig City,PH,14.58691,121.0614,853050,0.3756936,34.13443198290992,0.3367,0.0009425574639516,True,14.5,121.5,0.0,0.1358844541940611,0.3491664101714155,100,-0.3525971155469815,0.4591578121433882,100,0.00037935876167269345,-0.00097786315648489,1,1,-1,True,False,False,False,False,False
88,Goyang-si,KR,37.65639,126.835,1061752,0.1293693534595363,0.4425116350042231,0.6391,0.0009003048747226,True,37.5,126.5,0.0,0.46264333856135315,0.009465016560190016,100,-2.4450705335138516,1.055068339612304e-05,100,0.0009003048747226322,-0.004771125671666543,1,1,-1,True,False,False,False,False,False
89,Tianshui,CN,34.57952,105.74238,1212791,0.2934561000002377,1.3275349050126124,0.562,0.000896197666793,True,34.5,105.5,0.0,0.5030628470050102,0.001823300826213313,100,-0.1345595225839963,0.8127898714581672,100,0.0008015038831722943,-0.0002123469756782556,1,1,-1,True,False,False,False,False,False
90,Haiphong,VN,20.86481,106.68345,2625200,0.0714270100110461,4.53192950331885,0.3986,0.0008755768894566,False,20.5,106.5,0.0,0.13518376482682393,0.6079006524997003,100,0.42070696870509033,0.48329195732279295,100,0.0002958319089258338,0.0009244300847039838,1,1,1,True,True,False,False,False,False
91,Changwon,KR,35.22806,128.68111,1025702,0.2072810476453046,1.6327153429465395,0.376,0.0008700584934065,True,35.5,128.5,0.0,0.2016400384992926,0.2240013325102303,100,-1.3045679663415466,0.005624795834776108,100,0.00046544096656692124,-0.0029477887482931425,1,1,-1,True,False,False,False,False,False
92,Kaohsiung,TW,22.61626,120.31333,2737660,0.3681412361152513,1.1596856641489808,0.0956,0.0007876052972501,False,22.5,120.5,0.0,0.015520641974403535,0.8927823442128272,100,-0.7601414682925725,0.13070643284994396,100,0.0001278849152547279,-0.006271166785600579,1,1,-1,True,False,False,False,False,True
93,Vadodara,IN,22.29941,73.20812,1822221,0.0722415566693286,8.30090791180288,1.6367,0.0007753986476834,True,22.5,73.5,0.0,2.0933621615093765,8.988118392321167e-06,100,2.389723267086021,0.005619427993353273,100,0.0009991667539647614,0.001146162098885406,1,1,1,True,True,False,False,False,False
94,Langfang,CN,39.52079,116.71471,868066,0.1032498746941712,10.69657434958424,0.5703,0.0007721279813353,True,39.5,116.5,0.0,0.6991239954208435,0.00023059128679140943,100,1.3440217747620156,0.011314625200820156,100,0.0009484074228386166,0.0018413287039185863,1,1,1,True,True,False,False,False,False
95,Hanoi,VN,21.0245,105.84117,8053663,0.08338389,0.3662165255207696,0.1071,0.0007661094018628,False,21.5,105.5,0.0,-0.15215974942418173,0.6203870829523728,100,-0.27477334448046026,0.6743243052981215,100,-0.0010866657069453778,-0.0019608113447371345,1,-1,-1,False,False,False,False,False,False
96,Caloocan,PH,14.64953,120.96788,1712945,0.3198267016083664,0.091554131380235,0.4215,0.0007599218058339,True,14.5,121.5,59.6300391919957,0.1358844541940611,0.3491664101714155,100,-0.3525971155469815,0.4591578121433882,100,0.0007599218058339519,-0.0029277754484134944,1,1,-1,True,False,False,False,False,False
97,Dongying,CN,37.46271,118.49165,998968,0.0850820200001394,1.1596856641489808,2.0596,0.0007503506881893,True,37.5,118.5,0.0,1.1555562530895245,1.3199758095097826e-07,100,2.9655234644457797,5.20359748400833e-07,100,0.0007476291796560709,0.0007503506881893704,1,1,1,True,True,False,False,False,False
98,Incheon,KR,37.45646,126.70515,3015482,0.1299214000302797,21.896696421759373,0.6391,0.0007501877106964,True,37.5,126.5,0.0,0.46264333856135315,0.009465016560190016,100,-2.4450705335138516,1.055068339612304e-05,100,0.0005415787885817078,-0.0027369847819840865,1,1,-1,True,False,False,False,False,False
99,Taiyuan,CN,37.86944,112.56028,4303673,0.1791104881897064,0.1373311970702957,0.6424,0.0007481143005881,True,37.5,112.5,0.0,0.18162914226745844,0.4318630623187821,100,2.1621714218079906,0.0015203516400064644,100,0.0007481143005881596,0.0007481143005881596,1,1,1,True,True,False,False,False,False
100,Zhenjiang,CN,32.21086,119.45508,950516,0.05357852,9.048599984741031,0.1582,0.0007220839788225,False,32.5,119.5,0.0,0.4116396244470795,0.02716535275791753,100,0.27203619879056096,0.5916987219678009,100,0.0018842111370682146,0.0012432576239977677,1,1,1,True,True,False,False,False,False
101,Giza,EG,30.00944,31.20861,4367343,0.2299891999999745,17.608911268787722,0.1375,0.00070556806689,True,30.5,31.5,0.0,-0.15888071132618495,0.12533555216230116,100,-0.46888116340457575,0.26579816983285476,100,-0.0008127900790737552,-0.002390984507784799,1,-1,-1,False,False,False,False,False,False
102,Ankang,CN,32.68,109.01722,870126,0.0616723443335407,23.49889372091252,0.5842,0.0006825083072401,True,32.5,109.5,0.0,0.9256618443274108,8.742031889519236e-05,100,2.5818032389116943,0.0001331583257645631,100,0.001087165656475611,0.0031113198232242123,1,1,1,True,True,False,False,False,False
103,Suwon,KR,37.29111,127.00889,1234582,0.1291057000001796,2.655069810025225,0.6391,0.0006359158262189,True,37.5,127.5,0.0,0.45583041536398233,0.011297580705755905,100,-2.2834194249431947,1.4443514185439029e-05,100,0.000452258964939372,-0.0021708835816419657,1,1,-1,True,False,False,False,False,False
104,Pimpri-Chinchwad,IN,18.61867,73.80375,1727692,0.1354138,5.645838101777713,2.5294,0.0006171175405221,True,18.5,73.5,0.0,2.099649313227679,9.294375837016502e-10,100,2.35943948560951,4.379221790344478e-05,100,0.0005086243861617433,0.0005740271342499492,1,1,1,True,True,False,False,False,False
105,Chiba,JP,35.6,140.11667,979768,0.7891407000048927,0.0762951094835102,1.0304,0.0006153195528436,True,35.5,139.5,56.88689934282674,1.051378506493669,9.603496664444573e-15,100,0.9864803341780951,0.016199585253151905,100,0.0006153195528436073,0.0006153195528436073,1,1,1,True,True,False,False,False,False
106,Cali,CO,3.43054,-76.5199,2392877,0.3503494944669512,0.106813153276903,0.1145,0.0006105155087874,False,3.5,283.5,0.0,0.15209012242232542,0.31539017762010113,100,0.9734662198728757,0.04363483582510947,100,0.0006105155087874903,0.0006105155087874903,1,1,1,True,True,False,False,False,False
107,Barquisimeto,VE,10.0647,-69.35703,1240714,0.4172064835994755,19.62310215915164,1.5713,0.0005986854645656,True,10.5,290.5,0.0,1.068771153030314,1.5389053814000267e-06,100,1.439002018200401,0.013307961328539019,100,0.00040387738059134183,0.0005470903376482809,1,1,1,True,True,False,False,False,False
108,Tangerang,ID,-6.17806,106.63,1912679,0.2445076999837557,0.7324330510414825,0.2499,0.0005862220146996,False,-6.5,106.5,0.0,-0.4633378275860971,0.0037203287647558252,100,-0.9693007592658724,0.06605851794957882,100,-0.0010760198955639677,-0.0022350167155907735,1,-1,-1,False,False,False,False,False,False
109,Mysuru,IN,12.29791,76.63925,920550,0.0643349354158487,3.189135576409569,2.2097,0.0005723038697131,True,12.5,76.5,0.0,1.6029730961475375,1.979319462017222e-06,100,4.418860143243164,5.960549070934111e-08,100,0.0004110139450472427,0.0008395328968500435,1,1,1,True,True,False,False,False,False
110,Bucheon-si,KR,37.49889,126.78306,850731,0.1299450930209851,3.570611123827007,0.6391,0.000571231348487,True,37.5,126.5,0.0,0.46264333856135315,0.009465016560190016,100,-2.4450705335138516,1.055068339612304e-05,100,0.00041236389958894046,-0.002082229284008537,1,1,-1,True,False,False,False,False,False
111,Tripoli,LY,32.88743,13.18733,1302947,0.0913415484777827,13.488975356679646,0.2372,0.0005650613683371,True,32.5,13.5,0.0,-0.43848812125883485,8.227629135999612e-05,100,-0.49339309652901114,0.3081702707794796,100,-0.0010346854472019495,-0.0011633437687243037,1,-1,-1,False,False,False,False,False,False
112,Beirut,LB,33.89332,35.50157,1916100,0.3636114465008213,19.30266269932099,0.1822,0.0005301694941249,False,33.5,35.5,0.0,-0.3712488767431836,0.008476878503241497,100,1.8832212541387354,0.0003211451144272477,100,-0.0010722637548254282,0.005606475903035965,1,-1,1,False,True,False,False,False,True
113,Yibin,CN,28.7593,104.63994,836340,0.2324686612517436,67.002365148394,0.7861,0.0005162069294723,True,28.5,104.5,0.0,0.6047698929632043,0.010476742474212814,100,1.1988344440698477,0.03765228054277551,100,0.000395979984553714,0.0007924715411244607,1,1,1,True,True,False,False,False,False
114,Havana,CU,23.13302,-82.38304,2163824,0.0697232325262081,4.592965590905635,0.1134,0.0005034226792101,True,22.5,278.5,114.65533280619711,0.09306383318463077,0.49633560112012104,100,0.45880706644104924,0.365381019402433,100,0.0004130476655648807,0.0020448197818887237,1,1,1,True,True,False,False,False,False
115,Guwahati,IN,26.1844,91.7458,962334,0.5471443669493168,11.734187838559592,0.0952,0.0005028785885829,False,26.5,91.5,0.0,-0.1034826332177886,0.8760666199920212,100,0.8019784421737295,0.4929556143180555,100,-0.0005455371989268043,0.004266478443825272,1,-1,1,False,True,False,False,False,False
116,Dhaka,BD,23.7104,90.40744,10356500,0.1949473000000002,0.4882887006943406,0.0607,0.000501866092094,False,23.5,90.5,0.0,0.5624117652799275,0.4039023276593993,100,0.7448210948378787,0.5249037977896028,100,0.004039465985437141,0.004039465985437141,1,1,1,True,True,False,False,False,False
117,San Jose,US,37.33939,-121.89496,997368,0.5581442998560356,1.2207217517357662,0.9056,0.000496426350033,True,37.5,238.5,0.0,-0.09860633864899347,0.7463046427935917,100,1.4230720118987388,0.07558381552809815,100,-5.318489617991973e-05,0.0006725883656629392,1,-1,1,False,True,False,False,False,False
118,Kota,IN,25.18254,75.83907,1001694,0.0572934900065894,26.108186465247627,0.5691,0.000491096082124,False,25.5,75.5,0.0,-0.19454749223303835,0.6147228696246779,100,-0.9289917739640632,0.2075493429425572,100,-0.00016587041830245022,-0.0007829537036394343,1,-1,-1,False,False,False,False,False,False
119,Jiaozuo,CN,35.23925,113.23914,865413,0.0894723600000021,4.974441138323073,2.4451,0.0004495476012168,True,35.5,113.5,0.0,0.8002227312075482,0.008149435344754317,100,4.743952099981832,3.9637411585913296e-07,100,0.0001431602790603172,0.0009065134226237731,1,1,1,True,True,False,False,False,False
120,Taipei,TW,25.05306,121.52639,7871900,0.3369818386905979,0.2288853284504739,0.0507,0.0004195205423698,False,24.5,121.5,61.55523782200742,0.027781980048315717,0.8204069932952488,100,-0.18918954946675642,0.6900787879241037,100,0.00022987702645660413,-0.0015649676136373358,1,1,-1,True,False,False,False,False,False
121,Agra,IN,27.18333,78.01667,1430055,0.0807868441135139,16.983291371023142,0.1594,0.0004130453731711,False,27.5,78.5,0.0,-2.2500563985770614,3.6029206138659724e-07,100,-1.2903142799202958,0.1458611925065018,100,-0.005639560691783063,-0.00327720385660768,1,-1,-1,False,False,False,True,False,False
122,New Taipei City,TW,25.06199,121.45703,4004367,0.3321715041340599,0.5188067444877333,0.0507,0.0004106270631025,False,24.5,121.5,62.640914049237544,0.027781980048315717,0.8204069932952488,100,-0.18918954946675642,0.6900787879241037,100,0.00022499636948036805,-0.00153126040588214,1,1,-1,True,False,False,False,False,False
123,Linyi,CN,35.06306,118.34278,2743843,0.0818507500000001,0.5951018539711868,0.8114,0.0003796795217104,True,35.5,118.5,0.0,0.9343571415070442,1.224760922292213e-05,100,2.876857837069866,2.5520648653009517e-07,100,0.0003796795217104777,0.0003796795217104777,1,1,1,True,True,False,False,False,False
124,Bekasi,ID,-6.2349,106.9896,2564940,0.2359025999999658,0.793469138628268,0.2499,0.0003695291061639,False,-6.5,106.5,0.0,-0.4633378275860971,0.0037203287647558252,100,-0.9693007592658724,0.06605851794957882,100,-0.0006778017461362487,-0.001407185067116637,1,-1,-1,False,False,False,False,False,False
125,Pimpri,IN,18.62292,73.80696,1284606,0.1354138,5.645838101777713,2.5294,0.000359197196582,True,18.5,73.5,0.0,2.099649313227679,9.294375837016502e-10,100,2.35943948560951,4.379221790344478e-05,100,0.00029603448111614576,0.00033411006209276874,1,1,1,True,True,False,False,False,False
126,Bhubaneswar,IN,20.27241,85.83385,885363,0.0658473024412692,13.229571984435836,1.3414,0.0003474043925275,True,20.5,85.5,0.0,0.7660422175070518,0.016902769794355253,100,-0.2764369159074843,0.590170990373493,100,0.00019652192779370543,-6.971439521355569e-05,1,1,-1,True,False,False,False,False,False
127,Pingdingshan,CN,33.73091,113.31554,979130,0.0720692848428089,0.1525902189670205,0.2273,0.0003472585029559,False,33.5,113.5,0.0,0.851505740213277,0.0013367187167382462,100,3.5368765364516563,6.282361487074371e-06,100,0.00034725850295594385,0.00034725850295594385,1,1,1,True,True,False,False,False,False
128,Ulsan,KR,35.53722,129.31667,1098421,0.1786687466094599,0.106813153276903,0.1467,0.0003399052354951,False,35.5,128.5,74.0280093042385,0.2016400384992926,0.2240013325102303,100,-1.3045679663415466,0.005624795834776108,100,0.0003399052354951526,-0.004075402474506162,1,1,-1,True,False,False,False,False,False
129,Natal,BR,-5.795,-35.20944,896708,0.0874660044554751,26.21499961852448,0.3037,0.0003325867328523,True,-5.5,324.5,0.0,0.8737814862593325,2.232107032755965e-10,100,0.4400608814695493,0.3796800881254759,100,0.0009654149842004411,0.00048294017852406473,1,1,1,True,True,False,False,False,False
130,Antipolo,PH,14.62578,121.12251,913712,0.3849308817020014,0.3967345693141624,0.3367,0.0003314198522643,True,14.5,121.5,0.0,0.1358844541940611,0.3491664101714155,100,-0.3525971155469815,0.4591578121433882,100,0.00013333369491191904,-0.0003433462258144934,1,1,-1,True,False,False,False,False,False
131,Wenzhou,CN,27.99942,120.66682,2650000,0.0686242899999701,0.0457770656901175,0.2598,0.0003306022888904,True,27.5,120.5,0.0,-0.2742054670721012,0.15781258106921908,100,-0.5410319474568733,0.302216411388242,100,-0.001976463039722487,-0.0038933692971996336,1,-1,-1,False,False,False,False,False,False
132,Panjin,CN,41.121,122.0739,1166481,0.1240245000000066,0.9460593575952316,1.571,0.0003149296385248,True,41.5,122.5,0.0,1.5271137709246458,2.8654810191642655e-18,100,3.030039433783278,8.559554802835849e-09,100,0.0003149296385248114,0.0003149296385248114,1,1,1,True,True,False,False,False,False
133,Managua,NI,12.13282,-86.2504,973087,0.6997626999999993,0.5951018539711868,0.5376,0.0002791380982256,False,12.5,273.5,0.0,0.6409452827657994,0.007817858333657203,100,2.736907417224187,1.5656084118031907e-05,100,0.00030928222232040614,0.00030928222232040614,1,1,1,True,True,False,False,False,False
134,Ottawa,CA,45.41117,-75.69812,1017449,0.1030978999999999,13.519493400473038,0.1017,0.0002719925024275,False,45.5,284.5,0.0,-0.5163644143429361,0.0387722976589079,100,0.5114932751767289,0.3828567547952238,100,-0.0013693336340815376,0.0013756823078802521,1,-1,1,False,True,False,False,False,False
135,Beijing,CN,39.9075,116.39723,18960744,0.1370146489373686,5.218585488670215,0.5703,0.0002529408037319,True,39.5,116.5,0.0,0.6991239954208435,0.00023059128679140943,100,1.3440217747620156,0.011314625200820156,100,0.0003107270738877104,0.0006036592854691842,1,1,1,True,True,False,False,False,False
136,Xi’an,CN,34.25833,108.92861,9600000,0.1007263999999999,8.6366063935302,0.4515,0.0002515117993584,True,34.5,108.5,0.0,0.5807279143082577,0.004667952293107074,100,1.7542953435130073,0.006967299619589471,100,0.00032417411010405434,0.0009980481686352287,1,1,1,True,True,False,False,False,False
137,Jepara,ID,-6.5924,110.671,1257912,0.1135043000000001,0.0305180437934495,0.4829,0.0002440175633789,True,-7.5,110.5,102.66974301849508,-0.10305104719858066,0.5424959495246064,100,-0.3929704698256441,0.5251295190015133,100,-0.0008236148214783579,-0.003137681625982547,1,-1,-1,False,False,False,False,False,False
138,Zigong,CN,29.34162,104.77689,1262064,0.209717,0.9918364232852924,0.9115,0.0002421462513756,True,29.5,104.5,0.0,0.7501124714278229,0.0007643524518372566,100,0.7903436645806372,0.15801190676449495,100,0.00019874403040387456,0.00020954201241637355,1,1,1,True,True,False,False,False,False
139,Busan,KR,35.10168,129.03004,3285147,0.1661660969867312,28.53437094682232,0.139,0.0002305254564494,False,35.5,128.5,65.38638316982146,0.2016400384992926,0.2240013325102303,100,-1.3045679663415466,0.005624795834776108,100,0.0003347237039019388,-0.0021175870383510903,1,1,-1,True,False,False,False,False,False
140,Daegu,KR,35.87028,128.59111,2365523,0.212614409616326,2.532997634851654,0.1467,0.000217891965716,False,35.5,128.5,0.0,0.2016400384992926,0.2240013325102303,100,-1.3045679663415466,0.005624795834776108,100,0.00029974243584376253,-0.0018957429668174791,1,1,-1,True,False,False,False,False,False
141,Bengaluru,IN,12.97194,77.59369,8495492,0.1020980081948443,4.119935912108076,2.6353,0.0002141837252329,True,12.5,77.5,0.0,1.5588462528726503,6.094911066041862e-06,100,4.878831814175009,1.2510622019868858e-07,100,0.00012442978197271717,0.00034334223673664933,1,1,1,True,True,False,False,False,False
142,Kingston,JM,17.99702,-76.79358,937700,0.3996163345675977,0.0305180437934495,0.2704,0.0001636288480058,True,20.5,283.5,280.01990977160034,-0.11733500636058411,0.25462878575981346,100,-0.868876338865597,0.051781381248759396,100,-0.0006281921568984938,-0.00461706568802181,1,-1,-1,False,False,False,False,False,False
143,Medan,ID,3.58333,98.66667,2435252,0.1908047019318471,0.1831082627604132,1.2442,0.0001521960233025,True,3.5,98.5,0.0,1.242117104132251,4.751846245703163e-13,100,0.4257517094092247,0.4498546051812144,100,0.00015219602330251297,0.00015219602330251297,1,1,1,True,True,False,False,False,False
144,South Tangerang,ID,-6.28862,106.71789,1404785,0.2550163,1.2359807736324342,0.2499,0.0001452925843284,False,-6.5,106.5,0.0,-0.4633378275860971,0.0037203287647558252,100,-0.9693007592658724,0.06605851794957882,100,-0.000266319245348378,-0.0005526444456348152,1,-1,-1,False,False,False,False,False,False
145,Setagaya,JP,35.64188,139.64715,940071,0.6109242,0.0305180437934495,1.5877,0.0001375596194314,True,35.5,139.5,0.0,1.051378506493669,9.603496664444573e-15,100,0.9864803341780951,0.016199585253151905,100,0.00013755961943143213,0.00013755961943143213,1,1,1,True,True,False,False,False,False
146,Sendai,JP,38.26667,140.86667,1096704,0.358443995853743,14.785992217898864,0.1848,0.0001260206090287,False,38.5,140.5,0.0,0.2814295601287652,0.14606446129367706,100,0.4452449821894285,0.43573470400681324,100,0.00019221159759233442,0.00030489187948075716,1,1,1,True,True,False,False,False,False
147,Bogotá,CO,4.60971,-74.08175,7674366,0.2128795999903159,0.8545052262150534,0.3176,0.0001202890283737,False,4.5,285.5,0.0,0.3218970382343915,0.1598695204420503,100,0.053373977683997126,0.9253024866197097,100,0.00012192504151639465,2.0128272939293895e-05,1,1,1,True,True,False,False,False,False
148,Luoyang,CN,34.67345,112.43684,1390581,0.09239673,10.86442359044787,1.4284,9.478375575265922e-05,True,34.5,112.5,0.0,0.8738592883515457,0.0026303965333475164,100,4.428706086931149,6.88713054519579e-07,100,5.745215470388224e-05,0.0003091116857671429,1,1,1,True,True,False,False,False,False
149,Palembang,ID,-2.91673,104.7458,1668848,0.0647146814960711,0.3967345693141624,0.0212,9.042149292762258e-05,False,-2.5,104.5,0.0,-0.7659724061119128,0.00021634671917369972,100,-1.5499930078241082,0.022308485440953017,100,-0.003237183197012161,-0.006490909916702953,1,-1,-1,False,False,False,False,False,True
150,Baoji,CN,34.36775,107.23705,1437802,0.2637275969052465,69.19966430151828,0.4814,8.616546833398013e-05,True,34.5,107.5,0.0,0.5225878634783662,0.0032761488663417032,100,0.9838833051725554,0.08785986125727724,100,9.3601303915101e-05,0.00017757387556036237,1,1,1,True,True,False,False,False,False
151,Al Başrah al Qadīmah,IQ,30.50316,47.81507,2015483,0.0807779799930052,0.106813153276903,0.0194,8.563931653143841e-05,False,30.5,47.5,0.0,0.4375898899758178,0.012736012114725125,100,0.8607044070014451,0.07018458000449503,100,0.00047198624103889086,0.00047198624103889086,1,1,1,True,True,False,False,False,False
152,Kennedy,CO,4.6165,-74.14597,979914,0.209905099994845,3.4943160143434966,0.3176,6.96374397448048e-05,False,4.5,285.5,0.0,0.3218970382343915,0.1598695204420503,100,0.053373977683997126,0.9253024866197097,100,7.058460612793631e-05,1.1652111625451086e-05,1,1,1,True,True,False,False,False,False
153,Basrah,IQ,30.50852,47.7804,1326564,0.0802772099999999,1.129167620355588,0.0194,6.284218389836227e-05,False,30.5,47.5,0.0,0.4375898899758178,0.012736012114725125,100,0.8607044070014451,0.07018458000449503,100,0.0014252132546307833,0.002818747486679457,1,1,1,True,True,False,False,False,False
154,Khulna,BD,22.80979,89.56439,1500689,0.1785707941310001,4.364080262455218,0.6085,6.173769196178179e-05,False,22.5,89.5,0.0,0.5430082807957367,0.25752945340253325,100,0.4140099014000881,0.5566385981361813,100,5.503311508212559e-05,4.1869602804661156e-05,1,1,1,True,True,False,False,False,False
155,Xinxiang,CN,35.19033,113.80151,1047088,0.0947264799999963,8.072022583352464,2.2778,5.675551645155852e-05,True,35.5,113.5,0.0,0.8002227312075482,0.008149435344754317,100,4.743952099981832,3.9637411585913296e-07,100,1.9451091058708507e-05,0.00012324917691300494,1,1,1,True,True,False,False,False,False
156,Jinzhong,CN,37.68403,112.75471,1226617,0.1660062000160998,19.43999389639129,0.6424,5.542377266519764e-05,True,37.5,112.5,0.0,0.18162914226745844,0.4318630623187821,100,2.1621714218079906,0.0015203516400064644,100,1.5550844972774935e-05,0.00019133590961810127,1,1,1,True,True,False,False,False,False
157,Sholapur,IN,17.67152,75.91044,997281,0.1578071376906078,10.727092393377632,2.7252,5.45804768456626e-05,True,17.5,75.5,0.0,2.4580973920202567,2.9974003194689023e-09,100,4.324246980858987,2.8204394171080713e-09,100,4.900961095780857e-05,8.898633816060292e-05,1,1,1,True,True,False,False,False,False
158,Liupanshui,CN,26.59444,104.83333,1320825,0.1616298438553274,0.9918364232852924,0.0844,5.1777484746426405e-05,False,26.5,104.5,0.0,0.021409568453354146,0.9373742054995401,100,0.6090813184862195,0.3561910526208605,100,1.3121029384367822e-05,0.0003768175864129926,1,1,1,True,True,False,False,False,False
159,Petaling Jaya,MY,3.10726,101.60671,807879,0.0509691800000053,18.142977035172063,0.8591,4.014157512375032e-05,True,3.5,101.5,0.0,0.21552309986242052,0.11739963407169986,100,2.0234657526130455,0.0014589820601334416,100,9.962998304141688e-06,9.640708598245766e-05,1,1,1,True,True,False,False,False,False
160,Chengdu,CN,30.66667,104.06667,13568357,0.2469592000001928,8.361943999389666,0.495,3.854409003034229e-05,True,30.5,104.5,0.0,0.8090701606901426,0.00014911383475336269,100,0.2642054968382687,0.646346772649319,100,6.332967411214934e-05,2.0494150106959656e-05,1,1,1,True,True,False,False,False,False
161,Changzhi,CN,36.18389,113.10528,1214940,0.0989742381105521,9.35378042267496,2.4451,3.543453867513183e-05,True,36.5,113.5,0.0,0.6305654932184269,0.027639594637589533,100,4.2430467116833155,1.4441010648664227e-06,100,8.864189218264187e-06,6.33925205571581e-05,1,1,1,True,True,False,False,False,False
162,Taizhou,CN,32.49069,119.90812,1607108,0.0583105917944863,6.042572671091818,0.1582,3.165049655297781e-05,False,32.5,119.5,0.0,0.4116396244470795,0.02716535275791753,100,0.27203619879056096,0.5916987219678009,100,8.269979566601256e-05,5.452741169893662e-05,1,1,1,True,True,False,False,False,False
163,Gazipur,BD,23.99844,90.42234,2674697,0.1960511,1.6174563210498718,0.0607,2.933684224548129e-05,False,23.5,90.5,0.0,0.5624117652799275,0.4039023276593993,100,0.7448210948378787,0.5249037977896028,100,0.00027403456746923245,0.00036398798232167504,1,1,1,True,True,False,False,False,False
164,Multan,PK,30.19679,71.47824,2169915,0.1521000982379538,22.41550316624705,0.1093,2.747009937493442e-05,False,30.5,71.5,0.0,-1.4199987598293058,5.596085244344313e-09,100,-0.19917645517764865,0.7324799578888697,100,-0.00034807610368199713,-4.980602089084147e-05,1,-1,-1,False,False,False,False,False,False
165,Liaocheng,CN,36.45064,116.00247,1229768,0.0541538398080472,1.0681315327688026,1.6904,2.5218804814582957e-05,True,36.5,116.5,0.0,0.9041077173853345,0.000877153694371226,100,3.9941940659274877,4.1684975713330826e-07,100,2.1287717640178228e-05,2.5218804814582953e-05,1,1,1,True,True,False,False,False,False
166,Valencia,VE,10.16153,-68.00044,1619470,0.1146405999959031,1.3427939269093372,1.6437,2.46839178901176e-05,True,10.5,291.5,0.0,0.9471248901254414,3.513609058743271e-05,100,0.30950337983862963,0.6129742362831931,100,1.729561146872902e-05,5.592067839742189e-06,1,1,1,True,True,False,False,False,False
167,Kallakurichi,IN,11.73379,78.95925,1682687,0.07896554,7.858396276798658,1.7572,2.4281377783598855e-05,True,11.5,78.5,0.0,1.0954013678330043,0.00021862055161288497,100,4.106202832886739,1.4904546510732272e-06,100,1.496945910124431e-05,5.90390548499393e-05,1,1,1,True,True,False,False,False,False
168,Heze,CN,35.23929,115.47358,1346717,0.1273150867469405,0.2594033722438666,0.9261,2.251571264893885e-05,True,35.5,115.5,0.0,0.8596532961008492,0.003099334937078712,100,4.393746306616075,4.017437317369501e-07,100,2.2515712648938854e-05,2.2515712648938854e-05,1,1,1,True,True,False,False,False,False
169,Shivaji Nagar,IN,18.53017,73.85263,1000000,0.1458257,0.2899214160372594,2.5294,2.238555473123944e-05,True,18.5,73.5,0.0,2.099649313227679,9.294375837016502e-10,100,2.35943948560951,4.379221790344478e-05,100,2.2385554731239442e-05,2.2385554731239442e-05,1,1,1,True,True,False,False,False,False
170,Caracas,VE,10.48801,-66.87919,3000000,0.1730225400287133,0.0152590218967247,1.2007,2.042034761258471e-05,True,10.5,293.5,0.0,0.9521459621223594,0.00024116896838253306,100,-0.6892725437575955,0.2530089420762919,100,2.042034761258471e-05,-0.0009125679324569202,1,1,-1,True,False,False,False,False,False
