name,country,lat,lon,population,pga,wtd,tws_cm_yr,reversal,dP,dP_lo,dP_hi,p_two,ci_excl0,fdr_sig
Liupanshui,CN,26.59444,104.83333,1320825,0.1616298438553274,0.9918364232852924,0.0844,False,5.1777484746426405e-05,-0.00018552915847514748,0.0003010308450114843,0.7675000000000001,False,False
Petaling Jaya,MY,3.10726,101.60671,807879,0.0509691800000053,18.142977035172063,0.8591,False,4.014157512375032e-05,1.319430191007989e-05,7.036400848204903e-05,0.0,True,True
Chengdu,CN,30.66667,104.06667,13568357,0.2469592000001928,8.361943999389666,0.495,False,3.854409003034229e-05,9.608372054199507e-06,7.144820214034363e-05,0.0044999999999999485,True,True
Changzhi,CN,36.18389,113.10528,1214940,0.0989742381105521,9.35378042267496,2.4451,True,3.543453867513183e-05,1.2034516440258153e-05,6.345309384537258e-05,0.0,True,True
Taizhou,CN,32.49069,119.90812,1607108,0.0583105917944863,6.042572671091818,0.1582,False,3.165049655297781e-05,-1.3803285001313947e-05,8.166913538271398e-05,0.31899999999999995,False,False
Gazipur,BD,23.99844,90.42234,2674697,0.1960511,1.6174563210498718,0.0607,True,2.933684224548129e-05,-0.0004664023227612774,0.0005103280681219711,0.9464999999999999,False,False
Multan,PK,30.19679,71.47824,2169915,0.1521000982379538,22.41550316624705,0.1093,True,2.747009937493442e-05,-4.53495615671783e-05,0.00010704508255942124,0.591,False,False
Liaocheng,CN,36.45064,116.00247,1229768,0.0541538398080472,1.0681315327688026,1.6904,True,2.5218804814582953e-05,1.3086491701864337e-05,2.5218804814582953e-05,0.0,True,True
Valencia,VE,10.16153,-68.00044,1619470,0.1146405999959031,1.3427939269093372,1.6437,False,2.46839178901176e-05,1.1271279868977578e-05,2.46839178901176e-05,0.0,True,True
Kallakurichi,IN,11.73379,78.95925,1682687,0.07896554,7.858396276798658,1.7572,True,2.4281377783598858e-05,7.709834764843025e-06,4.388277053135459e-05,0.0,True,True
Heze,CN,35.23929,115.47358,1346717,0.1273150867469405,0.2594033722438666,0.9261,True,2.2515712648938854e-05,1.4880687693274455e-05,2.2515712648938854e-05,0.023500000000000076,True,True
Shivaji Nagar,IN,18.53017,73.85263,1000000,0.1458257,0.2899214160372594,2.5294,False,2.2385554731239442e-05,2.2385554731239442e-05,2.2385554731239442e-05,0.0,True,True
Caracas,VE,10.48801,-66.87919,3000000,0.1730225400287133,0.0152590218967247,1.2007,False,2.042034761258471e-05,2.042034761258471e-05,2.042034761258471e-05,0.0040000000000000036,True,True
Baoshan,CN,25.11626,99.16366,935618,0.199426,1.2817578393225515,0.4075,False,1.8027984983073723e-05,-5.613866501711013e-06,4.415809875403149e-05,0.24550000000000005,False,False
Handan,CN,36.60999,114.48764,1358318,0.1106007000579147,3.8147554741741487,2.7657,True,1.4961671246194907e-05,5.279814060405384e-06,2.1006966030205707e-05,0.0,True,True
Indore,IN,22.71792,75.8333,1994397,0.0668241401186886,0.6408789196613043,2.336,False,1.4940004805608672e-05,1.4940004805608672e-05,1.4940004805608672e-05,0.0,True,True
Depok,ID,-6.4,106.81861,2145400,0.2647448,11.779964904249653,0.2499,False,1.387779415677878e-05,-6.751747451740191e-07,3.0709690838986406e-05,0.12650000000000006,False,False
Kolwezi,CD,-10.71484,25.46674,790248,0.0596853308455603,30.991073472190465,0.5986,False,1.3818388655759345e-05,-4.482444750276959e-06,3.4034170878670785e-05,0.258,False,False
Taichung,TW,24.1469,120.6839,2850285,0.5903575,2.3651483939879654,0.0511,False,1.254850314375e-05,-2.823964905314729e-05,5.458721124056537e-05,0.6395,False,False
Pune,IN,18.51957,73.85535,3124458,0.1458257,0.1678492408636884,2.5294,False,1.1486070368725825e-05,1.1486070368725825e-05,1.1486070368725825e-05,0.0,True,True
Aurangabad,IN,19.87757,75.34226,1175116,0.0945352192163259,9.796292057679125,2.7271,False,8.714882584437593e-06,3.096644419045499e-06,1.5308654333125667e-05,0.0,True,True
Shenyang,CN,41.79222,123.43278,7050000,0.0998792262887538,1.3275349050126124,1.7943,True,7.412707708519327e-06,3.896806972735612e-06,7.412707708519327e-06,0.0,True,True
Kuala Lumpur,MY,3.1412,101.68653,1453975,0.0504047260380783,1.7395284962234427,0.8591,False,7.280506355712159e-06,2.469142439068733e-06,1.3017520717775924e-05,0.0,True,True
Blantyre,MW,-15.78499,35.00854,902588,0.1351129930442335,4.104676890211351,0.1713,False,6.680133844755168e-06,-1.5906286748168853e-05,3.1573808699378185e-05,0.69,False,False
Xuchang,CN,34.03189,113.86299,1265536,0.0894938719935299,4.058899824521291,1.526,True,3.616357162117631e-06,1.0736648918023117e-06,6.577038676394808e-06,0.0004999999999999449,True,True
Anshan,CN,41.12361,122.99,1450000,0.1456538782815366,0.1983672846570812,1.7737,True,2.976771155298167e-06,2.976771155298167e-06,2.976771155298167e-06,0.0,True,True
Lubumbashi,CD,-11.66089,27.47938,2221925,0.1269135000001872,43.121995880064105,0.5065,False,2.839621737117903e-06,-2.0558811423808655e-06,8.265659299909714e-06,0.4225000000000001,False,False
Addis Ababa,ET,9.02497,38.74689,3860000,0.0987208442743054,16.52552071412225,2.3129,False,2.8194569339276605e-06,1.0492545368157678e-06,4.871783681492349e-06,0.0,True,True
Comilla,BD,23.46186,91.18503,1030000,0.2488164092290879,3.0518043793393304,0.5728,True,2.6682216159197027e-06,-2.120612320383724e-06,8.002515629297542e-06,0.43900000000000006,False,False
Jerusalem,IL,31.76904,35.21633,971800,0.2469425443693514,29.907682917524998,0.2634,True,1.707265361990725e-06,3.38023119115846e-07,3.1575186939809707e-06,0.013500000000000068,True,True
Pyongyang,KP,39.03385,125.75432,3222000,0.1516701309305629,29.480430304417496,1.418,True,1.532334130254123e-06,5.846690779227911e-07,2.617020214579421e-06,0.0,True,True
Kyoto,JP,35.02107,135.75385,1463723,0.3363467999654756,1.022354467078685,0.664,False,8.994660704178545e-07,3.099619194728326e-07,1.3932253853739571e-06,0.0,True,True
Malang,ID,-7.9797,112.6304,847182,0.2511457000002879,0.5798428320745188,0.2774,False,8.776195985724528e-07,-4.286829669709554e-07,1.8437494217660882e-06,0.3165,False,False
Medellín,CO,6.245,-75.57151,1999979,0.1971214240095512,0.0152590218967247,0.5965,True,8.566869730858729e-07,8.566869730858729e-07,8.566869730858729e-07,0.009500000000000064,True,True
Damascus,SY,33.5102,36.29128,1569394,0.1947431999999904,0.6561379415579722,0.1822,True,6.73029755562284e-07,-6.858677208543414e-08,1.5263009740733853e-06,0.15250000000000008,False,False
Gwangju,KR,35.15472,126.91556,1401235,0.1201671,0.3356984817273769,0.3956,False,6.674624721634217e-07,2.2547002244670317e-07,6.674624721634217e-07,0.0009999999999998899,True,True
Amman,JO,31.95522,35.94503,1275857,0.1517072145721601,2.105745021744156,0.2634,True,6.400844697075083e-07,1.4208049177877262e-07,1.2055758735370845e-06,0.0129999999999999,True,True
Puning,CN,23.31072,116.16869,874954,0.0537996565096425,0.6256198977645795,0.0714,False,6.155005010132267e-07,-2.5165490213427013e-06,3.80580650850266e-06,0.7789999999999999,False,False
Qingyang,CN,35.70976,107.64455,2125400,0.0669624900083473,93.69039444571604,0.2095,True,5.39952270602856e-07,-3.568037880193735e-08,1.1492777003394963e-06,0.13050000000000006,False,False
Salem,IN,11.65376,78.15538,917414,0.08556316,0.1525902189670205,2.2328,True,4.997142860270237e-07,4.997142860270237e-07,4.997142860270237e-07,0.0,True,True
Kunming,CN,25.03889,102.71833,3855346,0.2247326999966429,0.3204394598306521,0.1242,False,3.356685715909279e-07,-9.622763055866347e-07,8.68871601920486e-07,0.7264999999999999,False,False
Tiruppur,IN,11.11541,77.35456,963173,0.0790061099999997,6.439307240405924,1.306,True,3.315665642735338e-07,9.981095702207494e-08,5.967254161289375e-07,0.0,True,True
Fushun,CN,41.88669,123.94363,1400646,0.0714560299394532,0.4730296787976158,1.9705,True,2.6350394759514496e-07,2.6350394759514496e-07,2.6350394759514496e-07,0.0,True,True
Meishan,CN,30.04392,103.83696,1107742,0.3372052999999958,9.704737926298948,0.7209,False,2.3526340848704938e-07,7.163183756303861e-08,4.320314027484881e-07,0.0004999999999999449,True,True
Tangshan,CN,39.64381,118.18319,3372102,0.3162972999999999,0.2288853284504739,0.9489,True,1.5904333389553664e-07,1.5904333389553664e-07,1.5904333389553664e-07,0.0,True,True
Weifang,CN,36.71,119.10194,2044028,0.0536312100003509,0.2441443503471987,1.4478,True,1.3481222346287719e-07,1.3481222346287719e-07,1.3481222346287719e-07,0.0,True,True
Soweto,ZA,-26.26781,27.85849,1695047,0.108932,47.48607614251927,0.8554,False,1.1792560651695024e-07,4.0190795917839115e-08,2.0570514855870434e-07,0.0,True,True
Lucknow,IN,26.83928,80.92313,2472011,0.092923407530698,1.0986495765621953,1.095,True,9.315278130211075e-08,1.4893206708783154e-08,9.346896860413579e-08,0.028999999999999915,True,True
Xining,CN,36.62554,101.75739,1677177,0.1094059,27.60357061112387,0.6531,False,6.044792135420331e-08,2.0045646660558375e-08,1.0632543071983912e-07,0.0004999999999999449,True,True
Daejeon,KR,36.34913,127.38493,1441203,0.1340866,15.53368429083696,0.59,True,6.005393629582567e-08,1.405003041603332e-08,1.0555903554456245e-07,0.0044999999999999485,True,True
Dodoma,TZ,-6.17221,35.73947,765179,0.189315614930807,44.876783398184216,2.8545,False,5.6511767885969806e-08,2.131325978717436e-08,9.743680761301444e-08,0.0,True,True
Gwalior,IN,26.22983,78.17337,1054420,0.0816219629180576,44.38849469748993,1.1912,True,4.8166977239862135e-08,1.0535698401449972e-08,9.030520670976156e-08,0.008499999999999952,True,True
Johannesburg,ZA,-26.20227,28.04363,9418183,0.1584781514039589,70.71030746929125,0.8554,False,1.8602399924541268e-08,6.245381200735372e-09,3.2311783951533915e-08,0.0,True,True
Zarqa,JO,32.07275,36.08796,792665,0.1103541999999981,50.58365758754866,0.2634,True,1.5409152664978725e-08,3.309658655774288e-09,2.856355898794109e-08,0.010999999999999899,True,True
Sanhe,CN,39.98049,117.06887,965075,0.1181934999923526,12.481879911497684,1.0174,True,1.2834426076257587e-08,4.801340883648031e-09,2.2522115190439796e-08,0.0,True,True
Rājkot,IN,22.29161,70.79322,1390640,0.1954547999956735,4.287785152971708,1.2249,False,8.910568479958237e-09,2.5502881980087138e-09,1.6517173464236514e-08,0.0029999999999998916,True,True
Bandung,ID,-6.92222,107.60694,2444160,0.2817743936394322,0.9002822919051141,0.1929,False,7.83651300365193e-09,1.4749793502180374e-10,1.6997754705064748e-08,0.08899999999999997,True,False
Zhaotong,CN,27.31667,103.71667,787845,0.3048376300465372,0.0152590218967247,0.3715,False,7.738392314048773e-09,-2.9846304062414846e-08,7.738392314048773e-09,0.1855,False,False
Ashgabat,TM,37.95,58.38333,1030063,0.2575801691258474,12.298771648737327,1.2063,False,6.8795958355776e-09,2.673858275565346e-09,1.168140727889648e-08,0.0,True,True
Mianyang,CN,31.46784,104.68168,1550000,0.2671537664423017,0.4882887006943406,0.4989,False,4.477183212607225e-09,1.0480985656544924e-09,4.477183212607225e-09,0.007500000000000062,True,True
Dhanbad,IN,23.79759,86.42992,1196214,0.1588235880529,16.006713969634575,0.6117,True,2.6695712131150403e-09,-7.490940017832946e-10,6.875465776671108e-09,0.25249999999999995,False,False
Ahmedabad,IN,23.02579,72.58727,6357693,0.0785870407568552,16.14404516670487,1.128,False,2.659089633979322e-09,6.02484860461415e-10,4.968097169876147e-09,0.00550000000000006,True,True
Hubballi,IN,15.34776,75.13378,943788,0.0547479081197656,1.37331197070273,2.2387,False,1.7955698116368267e-09,1.0197903201284428e-09,1.7955698116368267e-09,0.0,True,True
Xingtai,CN,37.06217,114.49272,798770,0.1481206,5.004959182116465,2.0652,True,8.13152979229807e-10,2.9207090157748346e-10,1.4154820797774927e-09,0.0,True,True
Suzhou,CN,33.63611,116.97889,1647642,0.0637811998549458,8.6366063935302,0.1665,True,1.9809157802246189e-10,-2.5770553090049097e-10,6.734651486183713e-10,0.5465,False,False
Nairobi,KE,-1.28333,36.81667,4397073,0.0624027300000072,0.106813153276903,1.1129,False,1.6194035317150484e-10,1.6194035317150484e-10,1.6194035317150484e-10,0.0,True,True
Coimbatore,IN,11.00555,76.96612,2136916,0.0912118499914439,2.2125581750210017,1.76,False,1.4726694366623784e-10,4.942548720171697e-11,1.8655024607090493e-10,0.0,True,True
Nanyang,CN,33.00524,112.54659,1811812,0.066139472892516,0.3509575036240449,0.1323,True,1.4083278971349363e-10,-1.550941748327261e-10,3.7495720530250695e-10,0.5225,False,False
Suqian,CN,33.94917,118.29583,1437685,0.0827449899982909,5.844205386434737,0.2545,True,1.216558348265327e-10,-7.78941900907089e-12,2.760051491423e-10,0.13349999999999995,False,False
Zaozhuang,CN,34.86472,117.55417,899753,0.0514844965701924,7.904173342488775,0.5173,True,6.208339533298919e-11,4.138151729356894e-12,1.283391950671215e-10,0.06699999999999995,True,True
Bijie,CN,27.30193,105.28627,1137383,0.1369299999813432,0.0152590218967247,0.0892,False,5.496625048199433e-11,-1.065696451260294e-09,5.496625048199433e-11,0.7509999999999999,False,False
Madurai,IN,9.919,78.11953,1465625,0.0518413650634364,12.314030670634054,0.863,True,2.7362822284118792e-11,5.401651876001717e-12,5.3147017288642835e-11,0.018000000000000016,True,True
Baoding,CN,38.87288,115.46246,2739887,0.1072925044906819,10.040436408026268,0.7306,True,2.4875028401400063e-11,8.673928572200365e-12,4.321537689269801e-11,0.0,True,True
Pekanbaru,ID,0.51667,101.44167,1085000,0.1002372737678649,0.6256198977645795,0.389,False,2.2480577588317295e-11,6.600422360437899e-12,3.629812847984543e-11,0.0009999999999998899,True,True
Shangqiu,CN,34.4143,115.65613,1859723,0.0612330999999998,0.4730296787976158,0.9261,True,1.0846740032236545e-11,4.076048185910191e-12,1.0846740032236545e-11,0.016000000000000014,True,True
Kigali,RW,-1.94995,30.05885,1132686,0.0795449316772242,146.8070496681163,3.3303,False,8.584281793849532e-12,3.262071047371868e-12,1.487597475529491e-11,0.0,True,True
Nampula,MZ,-15.11646,39.2666,770379,0.0543753599773965,31.14366369115743,0.1819,False,7.784971441841527e-12,-9.421260029555839e-12,2.6623702084660652e-11,0.5075000000000001,False,False
Taiz,YE,13.57952,44.02091,940600,0.0585731727777385,90.21133745326928,0.3041,False,4.7531160369404115e-12,1.0058057625953391e-12,8.95860757882085e-12,0.013500000000000068,True,True
Changchun,CN,43.88,125.32278,4714996,0.0634228002268415,0.0457770656901175,1.0533,True,3.708277976184314e-12,3.708277976184314e-12,3.708277976184314e-12,0.0,True,True
Teni,IN,10.01115,77.47772,1034724,0.0889033836992875,0.3509575036240449,0.7001,True,1.8471710406842523e-13,6.501805241307181e-14,1.8471710406842523e-13,0.018000000000000016,True,True
Ulan Bator,MN,47.90771,106.88324,844818,0.0670028685074193,0.9308003356985068,0.7594,False,1.2792988126430438e-13,4.9406072772576495e-14,1.572545226667369e-13,0.0,True,True
Hyderabad,IN,17.38405,78.45636,6993262,0.0742353288629107,2.868696116578974,2.9418,False,1.028918604337368e-13,3.761268764456147e-14,1.028918604337368e-13,0.0,True,True
Ibb,YE,13.96667,44.18333,771514,0.0532805400032114,90.9132524605173,0.3041,False,3.2042659010053763e-14,6.944385737651232e-15,6.08933010822489e-14,0.012499999999999956,True,True
Navi Mumbai,IN,19.03681,73.01582,2600000,0.1217893695201236,5.684341886080803e-14,1.4173,False,4.996003610813204e-16,4.996003610813204e-16,4.996003610813204e-16,0.0004999999999999449,True,True
Sakai,JP,34.58216,135.46653,826161,0.3961307725316076,5.684341886080803e-14,0.3534,False,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0.0009999999999998899,True,True
Pudong,CN,31.23995,121.50094,5681512,0.0548643,5.684341886080803e-14,0.6576,False,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0.0004999999999999449,True,True
Kawasaki,JP,35.52056,139.71722,1538262,0.6526173009763581,5.684341886080803e-14,1.5877,False,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0.0,True,True
Taguig,PH,14.5243,121.0792,1308085,0.3682486999999998,5.684341886080803e-14,0.3367,False,3.885780586188048e-16,3.885780586188048e-16,3.885780586188048e-16,0.046499999999999986,True,True
Shubrā al Khaymah,EG,30.12511,31.25053,1240289,0.2214394999999993,5.684341886080803e-14,0.1375,True,3.885780586188048e-16,3.885780586188048e-16,3.885780586188048e-16,0.04049999999999998,True,True
Yangpu,CN,31.26193,121.51904,1210800,0.0545040442712518,5.684341886080803e-14,0.6576,False,3.885780586188048e-16,3.885780586188048e-16,3.885780586188048e-16,0.0009999999999998899,True,True
Zamboanga,PH,6.91028,122.07389,1018849,0.2637117133536004,5.684341886080803e-14,0.2715,False,3.885780586188048e-16,3.885780586188048e-16,3.885780586188048e-16,0.0,True,True
Rui’an,CN,27.77605,120.65859,927383,0.0790537299212845,5.684341886080803e-14,0.2598,False,3.885780586188048e-16,3.885780586188048e-16,3.885780586188048e-16,0.02750000000000008,True,True
Semarang,ID,-6.99306,110.42083,1653524,0.1518648833245408,5.684341886080803e-14,0.2262,False,3.608224830031759e-16,-0.0004933538792646837,3.608224830031759e-16,0.2875000000000001,False,False
Padang,ID,-0.94924,100.35427,909040,0.4070697,5.684341886080803e-14,0.1255,False,3.3306690738754696e-16,-0.00017708746069292067,3.3306690738754696e-16,0.19999999999999996,False,False
Osaka,JP,34.69379,135.50107,2753862,0.3697804212391887,5.684341886080803e-14,0.3534,False,3.0531133177191805e-16,3.0531133177191805e-16,3.0531133177191805e-16,0.0,True,True
Ra’s Bayrūt,LB,33.9,35.48333,1251739,0.4060524820209177,5.684341886080803e-14,0.1491,True,2.7755575615628914e-16,-0.0001004742140573972,2.7755575615628914e-16,0.1884999999999999,False,False
Cairo,EG,30.06263,31.24967,9606916,0.2230294118225173,5.684341886080803e-14,0.1375,True,2.498001805406602e-16,2.498001805406602e-16,2.498001805406602e-16,0.03499999999999992,True,True
Huludao,CN,40.75243,120.83552,944495,0.0637216438575618,5.684341886080803e-14,1.2492,True,1.8041124150158794e-16,1.8041124150158794e-16,1.8041124150158794e-16,0.0,True,True
Yichang,CN,30.71444,111.28472,1350150,0.0836621915854064,5.684341886080803e-14,0.1956,False,1.3877787807814457e-16,-0.0005955826419802995,1.3877787807814457e-16,0.49950000000000006,False,False
Wanzhou,CN,30.76451,108.39586,1545900,0.0686881409288709,5.684341886080803e-14,0.8416,False,1.249000902703301e-16,1.249000902703301e-16,1.249000902703301e-16,0.0044999999999999485,True,True
Aden,YE,12.77957,45.03852,1079670,0.1397681999999957,5.684341886080803e-14,0.2321,False,1.249000902703301e-16,1.249000902703301e-16,1.249000902703301e-16,0.0,True,True
Bhopal,IN,23.25469,77.40289,1798218,0.0656964099919073,5.684341886080803e-14,1.675,False,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.0015000000000000568,True,True
Kakamega,KE,0.28422,34.75229,1867579,0.0544357799794899,20.080872816052533,3.8168,False,7.087400801883261e-17,2.6679132401626172e-17,1.2473330492245596e-16,0.0,True,True
Lilongwe,MW,-13.96692,33.78725,1115815,0.1319032000000003,4.1962310215915295,1.3916,True,5.190635555856613e-17,1.1318842818538046e-17,9.536612556699405e-17,0.010499999999999954,True,True
Saitama,JP,35.90807,139.65657,1324854,0.5603807087562043,5.684341886080803e-14,1.5877,False,4.163336342344337e-17,4.163336342344337e-17,4.163336342344337e-17,0.0,True,True
Shijiazhuang,CN,38.04139,114.47861,3938513,0.118746899999866,7.202258335240742,2.0652,True,3.5278765281167854e-17,1.291435915151446e-17,6.082965559604477e-17,0.0,True,True
Kampung Baru Subang,MY,3.15,101.53333,833571,0.0515035017817863,5.684341886080803e-14,0.8591,False,2.42861286636753e-17,2.42861286636753e-17,2.42861286636753e-17,0.0,True,True
Jieyang,CN,23.5418,116.36581,1899394,0.0664599161984411,5.684341886080803e-14,0.0714,False,1.734723475976807e-17,-9.94749100220133e-05,1.734723475976807e-17,0.7849999999999999,False,False
Changzhou,CN,31.77359,119.95401,3290918,0.055045040004099,5.684341886080803e-14,0.0957,False,1.5612511283791264e-17,-8.584803131571893e-05,1.5612511283791264e-17,0.7115,False,False
Shiyan,CN,32.6475,110.77806,3460000,0.0575011800151797,5.684341886080803e-14,0.5956,False,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,0.0040000000000000036,True,True
Cúcuta,CO,7.90745,-72.5049,777106,0.3421606999999999,5.684341886080803e-14,1.5072,True,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,0.0,True,True
Yancheng,CN,33.3575,120.1573,1615717,0.0926327899996998,5.684341886080803e-14,0.2108,True,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,0.0734999999999999,True,True
Wuwei,CN,37.92672,102.63202,1010295,0.2731125054061775,18.58548867017629,0.0388,True,1.4233855647727016e-19,-3.779546542347844e-19,7.102772633003267e-19,0.724,False,False
Bogor,ID,-6.59444,106.78917,1127408,0.3060344748976977,5.684341886080803e-14,0.2499,False,1.0164395367051604e-19,-2.204475997892751e-08,1.0164395367051604e-19,0.119,False,False
Cheongju-si,KR,36.63722,127.48972,852147,0.1316890549833704,5.684341886080803e-14,0.59,True,7.623296525288703e-21,7.623296525288703e-21,7.623296525288703e-21,0.0029999999999998916,True,True
Yixing,CN,31.36059,119.82016,1285785,0.0784322184296391,5.684341886080803e-14,0.0957,False,1.0587911840678754e-21,-5.412979764072841e-09,1.0587911840678754e-21,0.704,False,False
Tegucigalpa,HN,14.0818,-87.20681,850848,0.3124423751018672,5.684341886080803e-14,0.2957,True,2.117582368135751e-22,-7.165417973401357e-10,2.117582368135751e-22,0.34299999999999997,False,False
Benxi,CN,41.28861,123.765,987717,0.0821459299999999,21.637293049515563,1.9705,True,0.0,0.0,0.0,0.0,False,True
Longyan,CN,25.07485,117.01775,1025087,0.071305121177354,5.684341886080803e-14,-0.5993,True,0.0,0.0,0.0,0.0,False,True
Guang’an,CN,30.47413,106.63696,858159,0.0617389367804756,11.383230334935549,0.8708,False,0.0,0.0,0.0,0.0,False,True
Wanxian,CN,30.81601,108.37407,859662,0.06553053,143.40428778515297,0.8416,False,0.0,0.0,0.0,0.0,False,True
Seongnam-si,KR,37.43861,127.13778,914832,0.1251497073317258,0.8697642481117214,0.6391,True,0.0,0.0,0.0,0.0,False,True
Xiamen,CN,24.47979,118.08187,4617251,0.0827425507996686,0.0152590218967247,-0.1349,True,0.0,0.0,0.0,0.0,False,True
Weihai,CN,37.50914,122.11356,844310,0.11579407809397,2.792401007095464,1.0586,True,0.0,0.0,0.0,0.0,False,True
Kobe,JP,34.6913,135.183,1525152,0.3464501999999914,0.4119935912108303,0.3534,False,0.0,0.0,0.0,0.0,False,True
Bazhong,CN,31.8694,106.74432,2712894,0.0669995699998099,101.89974822613874,0.688,False,0.0,0.0,0.0,0.0,False,True
Zunyi,CN,27.68667,106.90722,2037775,0.0692180620677416,26.214999618524477,-0.5637,True,0.0,0.0,0.0,0.0,False,True
Montréal,CA,45.50884,-73.58781,1762949,0.1345321564491395,45.10566872663463,-0.1184,True,0.0,0.0,0.0,0.0,False,True
La Paz,BO,-16.5,-68.15,2004652,0.2280680000698181,33.09681849393456,-0.9263,False,0.0,0.0,0.0,0.0,False,True
Yantai,CN,37.47649,121.44081,2227733,0.06942275,21.515220874341992,1.0586,True,0.0,0.0,0.0,0.0,False,True
Bukavu,CD,-2.49077,28.84281,816811,0.2586775108511142,11.581597619592628,2.157,False,0.0,0.0,0.0,0.0,False,True
Guiyang,CN,26.58333,106.71667,3037159,0.0515039400000423,25.3757534142062,-0.4032,True,0.0,0.0,0.0,0.0,False,True
Isfahan,IR,32.65246,51.67462,1547164,0.2009237,14.38925764858476,-0.136,False,-3.253207788113959e-29,-1.0096597754107633e-28,3.4720827707068265e-29,0.487,False,False
Quetta,PK,30.18414,67.00141,1565546,0.2636647003322439,31.494621194781416,-0.3758,False,-4.1859273867864965e-29,-8.46358463028733e-29,-3.6696330933742314e-30,0.0605,True,True
Ürümqi,CN,43.80096,87.60046,3029372,0.2520546002296858,0.7171740291447577,-3.8585,False,-1.3439003471778378e-21,-2.151649087138632e-21,-5.759310867985472e-22,0.0,True,True
Qom,IR,34.6401,50.8764,900000,0.2228387004565928,8.85023270008395,-0.769,False,-1.1101468390129983e-19,-1.9943380202824726e-19,-3.2091442500580633e-20,0.001,True,True
Shiraz,IR,29.61031,52.53113,1249942,0.2974346085091356,2.166781109330941,-1.3286,False,-2.2630386422839784e-17,-3.846708834544004e-17,-7.895122050772375e-18,0.0,True,True
Jodhpur,IN,26.26841,73.00594,1056191,0.0838126802212359,18.60074769207296,-2.6459,False,-3.204903241899323e-17,-5.319472350538727e-17,-1.2194991767971263e-17,0.0,True,True
Sanaa,YE,15.35452,44.20646,1937451,0.0526933723888093,6.607156481269556,-0.1163,False,-1.4707008899986974e-16,-3.639450968687099e-16,5.0828554388606877e-17,0.2745,False,False
Bishkek,KG,42.87,74.59,900000,0.2286191,6.240939955748843,-0.6183,False,-8.409079320156896e-16,-1.4486370010423885e-15,-2.6938618686137437e-16,0.0,True,True
Konya,TR,37.87135,32.48464,1433861,0.1308908002953623,5.8136873426413445,-3.7459,False,-1.666471201814658e-15,-2.6872412985793534e-15,-6.986274468748929e-16,0.0,True,True
Mashhad,IR,36.29807,59.60567,2307177,0.2156777999852094,14.023041123064049,-0.0141,False,-1.904090291026939e-14,-2.687738605708408e-13,2.5768234336721754e-13,0.945,False,False
Gorakhpur,IN,29.44768,75.67206,1324570,0.1145384535457551,34.1954680704967,-8.4765,False,-4.4051122799383185e-14,-6.748602976028579e-14,-1.9751829331127905e-14,0.0,True,True
Sulaymaniyah,IQ,35.56496,45.4329,878146,0.2492028713214842,3.555352101930282,-1.2696,False,-1.243862992681345e-13,-2.1762402249592465e-13,-3.462111653566949e-14,0.002,True,True
Shymkent,KZ,42.30988,69.60042,1200000,0.1657323680398688,0.0762951094835102,-0.7951,False,-2.2187938987426967e-12,-3.77174814807983e-12,-7.297660480222229e-13,0.0005,True,True
Tehran,IR,35.69439,51.42151,7153309,0.4330289000001777,1.2359807736324342,-3.2319,False,-8.918518202711793e-12,-1.4358194472828006e-11,-3.649244488309716e-12,0.0,True,True
Marrakesh,MA,31.63416,-7.99994,995871,0.1452008,34.6227206836042,-1.5947,False,-9.574982613199165e-12,-1.5851267027810963e-11,-4.003189355131074e-12,0.0,True,True
Hermosillo,MX,29.08874,-110.96677,812229,0.070163362633263,23.025864042114904,-0.3792,False,-1.3432238777995405e-11,-2.3301327946760155e-11,-4.030273583533583e-12,0.0005,True,True
Karaj,IR,35.83266,50.99155,1448075,0.3347232003058362,6.713969634546459,-3.2319,False,-1.5877973888164904e-11,-2.5609298869176302e-11,-6.469481155770007e-12,0.0,True,True
Ordos,CN,39.6086,109.78157,1940653,0.0849750370641149,14.969100480659222,-2.8592,False,-3.385501630400029e-11,-5.3632734587534803e-11,-1.4056937527079584e-11,0.0,True,True
Quito,EC,-0.22985,-78.52495,2781641,0.5291945128205688,39.597161821927216,-0.2457,True,-9.063210276745265e-11,-1.811311650148539e-10,-7.699795781960066e-12,0.0635,True,True
Kirkuk,IQ,35.46806,44.39222,1031000,0.1908058061616414,3.006027313649213,-1.313,False,-1.42369293986186e-10,-2.5529865622817533e-10,-4.0805937149165777e-11,0.0015,True,True
Lu’an,CN,31.73561,116.51688,1644344,0.0953109421185819,16.632333867399154,-0.3185,False,-2.9397889367935817e-10,-6.399229339724106e-10,1.6252894402078013e-11,0.1295,False,False
Hefei,CN,31.86389,117.28083,5050000,0.0983821445081414,3.082322423132723,-0.0756,False,-3.039325166400886e-10,-1.2375431065057098e-09,5.241775517918553e-10,0.617,False,False
